"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"P00904","ProteinReference","TrpD","EcoCyc:ANTHRANSYNCOMPII-MONOMER;EcoliWiki:b1263;MODBASE:P00904;NCBI Reference Sequences Database:NP_415779;Pride:P00904;Protein Model Portal:P00904;Protein Ontology:PRO_000024120;SWISS-MODEL:P00904;Swiss-Model:P00904;UniProt:P00904","InterPro:IPR000312;InterPro:IPR005940;InterPro:IPR006221;InterPro:IPR017459;InterPro:IPR017926;InterPro:IPR029062;Pfam:PF00117;Pfam:PF00591;Pfam:PF02885;Prosite:PS51273"
"P22939","ProteinReference","IspA","Database of Interacting Proteins:DIP-10044N;EcoCyc:FPPSYN-MONOMER;EcoliWiki:b0421;MODBASE:P22939;Mint:MINT-1233182;NCBI Reference Sequences Database:NP_414955;Pride:P22939;Protein Model Portal:P22939;Protein Ontology:PRO_000023034;SWISS-MODEL:P22939;UniProt:P22939","InterPro:IPR000092;InterPro:IPR008949;InterPro:IPR033749;Panther:PTHR12001;Pfam:PF00348;Prosite:PS00444;Prosite:PS00723;Protein Data Bank:1RQI;Protein Data Bank:1RQJ"
"Mg+2","SmallMoleculeReference",NA,"ChEBI:CHEBI:18420;ChemSpider:865;DrugBank:DB01378;EcoCyc:MG+2;HMDB:HMDB00547;IAF1260:mg2;KEGG LIGAND:C00305;PubChem-compound:888",NA
"beta;-(2,6-anhydro-3-deoxy-D-arabino-heptulopyranosid)onate 7-phosphate","SmallMoleculeReference",NA,"EcoCyc:CPD0-1373;PubChem-compound:46926171",NA
"Cs+","SmallMoleculeReference",NA,"ChEBI:CHEBI:49547;EcoCyc:CPD-2;PubChem-compound:104967",NA
"P38051","ProteinReference","MenF","Database of Interacting Proteins:DIP-10187N;EcoCyc:MENF-MONOMER;EcoliWiki:b2265;MODBASE:P38051;Mint:MINT-1275996;NCBI Reference Sequences Database:NP_416768;Pride:P38051;Protein Model Portal:P38051;Protein Ontology:PRO_000023205;SWISS-MODEL:P38051;UniProt:P38051","InterPro:IPR004561;InterPro:IPR005801;InterPro:IPR015890;InterPro:IPR034681;Panther:PTHR11236:SF3;Pfam:PF00425;Protein Data Bank:2EUA;Protein Data Bank:3BZM;Protein Data Bank:3BZN"
"P29208","ProteinReference","MenC","Database of Interacting Proteins:DIP-10184N;EcoCyc:O-SUCCINYLBENZOATE-COA-SYN-MONOMER;EcoliWiki:b2261;MODBASE:P29208;Mint:MINT-1305669;NCBI Reference Sequences Database:NP_416764;Pride:P29208;Protein Model Portal:P29208;Protein Ontology:PRO_000023202;SWISS-MODEL:P29208;UniProt:P29208","InterPro:IPR010196;InterPro:IPR013342;InterPro:IPR029017;InterPro:IPR029065;Panther:PTHR13794;Panther:PTHR13794:SF8;Pfam:PF13378;Protein Data Bank:1FHU;Protein Data Bank:1FHV;Protein Data Bank:1R6W;Protein Data Bank:2OFJ;Smart:SM00922"
"Triton X-100","SmallMoleculeReference",NA,"ChEBI:CHEBI:9750;ChemSpider:5388;EcoCyc:CPD-7988;KEGG LIGAND:C11623;PubChem-compound:5590",NA
"2,4,6-trinitrobenzene sulphonate","SmallMoleculeReference",NA,"ChEBI:CHEBI:53063;ChemSpider:10577;EcoCyc:CPD-12153;PubChem-compound:115142",NA
"indolepropanol phosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:231937;EcoCyc:CPD-12164;PubChem-compound:44461612",NA
"2-octaprenyl-6-methoxyphenol","SmallMoleculeReference",NA,"ChEBI:CHEBI:1235;ChemSpider:4444383;EcoCyc:2-OCTAPRENYL-6-METHOXYPHENOL;IAF1260:2omph;KEGG LIGAND:C05812;PubChem-compound:5280834",NA
"D-Greenwald ester","SmallMoleculeReference",NA,"ChEBI:CHEBI:58248;EcoCyc:23-DIPHOSPHOGLYCERATE;HMDB:HMDB01294;KEGG LIGAND:C01159;MetaboLights:MTBLC58248;PubChem-compound:25200383;RefMet:2,3-Diphosphoglyceric acid",NA
"P0AD57","ProteinReference","IspB","EcoCyc:OPPSYN-MONOMER;EcoliWiki:b3187;MODBASE:P0AD57;Mint:MINT-7384996;NCBI Reference Sequences Database:NP_417654;Pride:P0AD57;Protein Model Portal:P0AD57;Protein Ontology:PRO_000023035;SWISS-MODEL:P0AD57;UniProt:P0AD57","InterPro:IPR000092;InterPro:IPR008949;InterPro:IPR033749;Panther:PTHR12001;Pfam:PF00348;Prosite:PS00444;Prosite:PS00723"
"4-hydroxybenzaldehyde","SmallMoleculeReference",NA,"CAS:123-08-0;ChEBI:CHEBI:17597;ChemSpider:123;DrugBank:DB03560;EcoCyc:4-HYDROXYBENZALDEHYDE;HMDB:HMDB11718;KEGG LIGAND:C00633;MetaboLights:MTBLC17597;PubChem-compound:126;RefMet:4-Hydroxybenzaldehyde",NA
"H2O","SmallMoleculeReference",NA,"CAS:7732-18-5;ChEBI:CHEBI:15377;ChemSpider:937;EcoCyc:WATER;HMDB:HMDB02111;IAF1260:h2o;KEGG LIGAND:C00001;MetaboLights:MTBLC15377;PubChem-compound:962",NA
"5-[(3,4,5-trimethoxyphenyl)methyl]-2,4-pyrimidinediamine","SmallMoleculeReference",NA,"ChEBI:CHEBI:45924;ChemSpider:5376;DrugBank:DB00440;EcoCyc:CPD0-1581;HMDB:HMDB14583;KEGG LIGAND:C01965;PubChem-compound:5578;RefMet:Trimethoprim;Wikipedia:Trimethoprim",NA
"2-succinyl-benzoate","SmallMoleculeReference",NA,"ChEBI:CHEBI:18325;ChemSpider:4573649;DrugBank:DB02251;EcoCyc:O-SUCCINYLBENZOATE;IAF1260:sucbz;KEGG LIGAND:C02730;PubChem-compound:5459922",NA
"5-enolpyruvoyl-shikimate 3-phosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:57701;EcoCyc:3-ENOLPYRUVYL-SHIKIMATE-5P;IAF1260:3psme;KEGG LIGAND:C01269;PubChem-compound:14506801",NA
"2-aminobenzoic acid","SmallMoleculeReference",NA,"CAS:118-92-3;ChEBI:CHEBI:16567;ChemSpider:4573598;EcoCyc:ANTHRANILATE;HMDB:HMDB01123;IAF1260:anth;KEGG LIGAND:C00108;MetaboLights:MTBLC16567;PubChem-compound:5459842;RefMet:2-Aminobenzoic acid",NA
"cycloheptadienyl","SmallMoleculeReference",NA,"EcoCyc:CPD0-1681;PubChem-compound:44123451",NA
"2-octaprenyl-6-methoxyhydroquinone","SmallMoleculeReference",NA,"ChEBI:CHEBI:60655;EcoCyc:OCTAPRENYL-METHOXY-BENZOQUINONE;IAF1260:2ombzl;PubChem-compound:49852329","KEGG LIGAND:C05813"
"isochorismate","SmallMoleculeReference",NA,"CAS:22642-82-6;ChEBI:CHEBI:29780;ChemSpider:4574080;DrugBank:DB02793;EcoCyc:ISOCHORISMATE;IAF1260:ichor;KEGG LIGAND:C00885;PubChem-compound:5460580",NA
"P25535","ProteinReference","UbiI","EcoCyc:EG11333-MONOMER;EcoliWiki:b2906;MODBASE:P25535;NCBI Reference Sequences Database:NP_417382;Pride:P25535;Protein Model Portal:P25535;Protein Ontology:PRO_000024212;SWISS-MODEL:P25535;UniProt:P25535","InterPro:IPR002938;InterPro:IPR010971;InterPro:IPR018168;InterPro:IPR023753;Pfam:PF01494;Prints:PR00420;Prosite:PS01304;Protein Data Bank:4K22"
"P25534","ProteinReference","UbiH","Database of Interacting Proteins:DIP-11071N;EcoCyc:OCTAPRENYL-METHOXYPHENOL-OH-MONOMER;EcoliWiki:b2907;MODBASE:P25534;Mint:MINT-1289084;NCBI Reference Sequences Database:NP_417383;Pride:P25534;Protein Model Portal:P25534;Protein Ontology:PRO_000024160;SWISS-MODEL:P25534;UniProt:P25534","InterPro:IPR002938;InterPro:IPR010971;InterPro:IPR011295;InterPro:IPR018168;InterPro:IPR023753;Pfam:PF01494;Prints:PR00420;Prosite:PS01304"
"A(H2)","SmallMoleculeReference","A(H2)","ChEBI:CHEBI:17499;EcoCyc:Donor-H2;KEGG LIGAND:C00030",NA
"NADPH","SmallMoleculeReference",NA,"CAS:2646-71-1;ChEBI:CHEBI:57783;ChemSpider:10239199;EcoCyc:NADPH;HMDB:HMDB00221;IAF1260:nadph;KEGG LIGAND:C00005;MetaboLights:MTBLC57783;PubChem-compound:15983949;RefMet:NADPH",NA
"guanosine-triphosphate","SmallMoleculeReference",NA,"CAS:86-01-1;ChEBI:CHEBI:37565;ChemSpider:5414499;EcoCyc:GTP;HMDB:HMDB01273;IAF1260:gtp;KEGG LIGAND:C00044;MetaboLights:MTBLC37565;PubChem-compound:7058167;RefMet:GTP",NA
"2'-deoxyguanosine-5'-triphosphate","SmallMoleculeReference",NA,"CAS:2564-35-4;ChEBI:CHEBI:61429;EcoCyc:DGTP;HMDB:HMDB01440;IAF1260:dgtp;KEGG LIGAND:C00286;PubChem-compound:25246112;RefMet:dGTP",NA
"DPN-ox","SmallMoleculeReference",NA,"CAS:53-84-9;ChEBI:CHEBI:57540;ChemSpider:10239196;EcoCyc:NAD;HMDB:HMDB00902;IAF1260:nad;KEGG LIGAND:C00003;MetaboLights:MTBLC57540;PubChem-compound:15938971;RefMet:NAD+",NA
"5-dehydroshikimic acid","SmallMoleculeReference",NA,"ChEBI:CHEBI:16630;ChemSpider:4573915;EcoCyc:3-DEHYDRO-SHIKIMATE;IAF1260:3dhsk;KEGG LIGAND:C02637;PubChem-compound:5460360;RefMet:3-dehydroshikimate",NA
"methotrexate","SmallMoleculeReference",NA,"EcoCyc:CPD-6041;PubChem-compound:25200568",NA
"P26281","ProteinReference","FolK","EcoCyc:H2PTERIDINEPYROPHOSPHOKIN-MONOMER;EcoO157Cyc:FOLK-MONOMER;EcoliWiki:b0142;MODBASE:P26281;NCBI Reference Sequences Database:NP_414684;Pride:P26281;Protein Model Portal:P26281;Protein Ontology:PRO_000022680;SWISS-MODEL:P26281;UniProt:P26281","InterPro:IPR000550;Pfam:PF01288;Prosite:PS00794;Protein Data Bank:1DY3;Protein Data Bank:1EQ0;Protein Data Bank:1EQM;Protein Data Bank:1EX8;Protein Data Bank:1F9H;Protein Data Bank:1G4C;Protein Data Bank:1HKA;Protein Data Bank:1HQ2;Protein Data Bank:1IM6;Protein Data Bank:1KBR;Protein Data Bank:1Q0N;Protein Data Bank:1RAO;Protein Data Bank:1RB0;Protein Data Bank:1RTZ;Protein Data Bank:1RU1;Protein Data Bank:1RU2;Protein Data Bank:1TMJ;Protein Data Bank:1TMM;Protein Data Bank:2F63;Protein Data Bank:2F65;Protein Data Bank:3HCX;Protein Data Bank:3HD1;Protein Data Bank:3HD2;Protein Data Bank:3HSD;Protein Data Bank:3HSG;Protein Data Bank:3HSJ;Protein Data Bank:3HSZ;Protein Data Bank:3HT0;Protein Data Bank:3ILI;Protein Data Bank:3ILJ;Protein Data Bank:3ILL;Protein Data Bank:3ILO;Protein Data Bank:3IP0;Protein Data Bank:3KUE;Protein Data Bank:3KUG;Protein Data Bank:3KUH;Protein Data Bank:3UD5;Protein Data Bank:3UDE;Protein Data Bank:3UDV;Protein Data Bank:4F7V;Protein Data Bank:4M5G;Protein Data Bank:4M5H;Protein Data Bank:4M5I;Protein Data Bank:4M5J;Protein Data Bank:4M5K;Protein Data Bank:4M5L;Protein Data Bank:4M5M;Protein Data Bank:4M5N;Protein Data Bank:5ETK;Protein Data Bank:5ETL;Protein Data Bank:5ETM;Protein Data Bank:5ETN;Protein Data Bank:5ETO;Protein Data Bank:5ETP"
"P32166","ProteinReference","MenA","EcoCyc:DMK-MONOMER;EcoliWiki:b3930;NCBI Reference Sequences Database:NP_418365;Pride:P32166;Protein Model Portal:P32166;Protein Ontology:PRO_000023200;UniProt:P32166","InterPro:IPR000537;InterPro:IPR004657;InterPro:IPR026046;Pfam:PF01040"
"succinate","SmallMoleculeReference",NA,"CAS:110-15-6;ChEBI:CHEBI:30031;ChemSpider:140973;EcoCyc:SUC;HMDB:HMDB00254;IAF1260:succ;KEGG LIGAND:C00042;KNApSAcK:C00001205;MetaboLights:MTBLC30031;PubChem-compound:160419;RefMet:Succinic acid",NA
"reduced-1-[(2-carboxyphenyl)amino]-1-deoxyribulose 5-phosphate,","SmallMoleculeReference",NA,"EcoCyc:CPD0-1486;PubChem-compound:25245968",NA
"5-(3-carboxy-4-nitro-phenyl)disulfanyl-2-nitro-benzoic acid","SmallMoleculeReference",NA,"ChemSpider:5367523;EcoCyc:DITHIO-NITROBENZOATE;PubChem-compound:7000011",NA
"3-methylphosphoenolpyruvate","SmallMoleculeReference",NA,"EcoCyc:CPD0-1555;PubChem-compound:46173379",NA
"(1R,6R)-6-hydroxy-2-succinylcyclohexa-2,4-diene-1-carboxylate","SmallMoleculeReference",NA,"ChEBI:CHEBI:58689;EcoCyc:CPD-9923;KEGG LIGAND:C05817;PubChem-compound:25246102",NA
"tetranitromethane","SmallMoleculeReference",NA,"ChEBI:CHEBI:82372;ChemSpider:13842838;EcoCyc:TETRANITROMETHANE;KEGG LIGAND:C19300;PubChem-compound:10509",NA
"(2S,3S)-2,3-dihydroxy-2,3-dihydrobenzoate","SmallMoleculeReference",NA,"ChEBI:CHEBI:58764;ChemSpider:19951064;EcoCyc:DIHYDRO-DIOH-BENZOATE;IAF1260:23ddhb;KEGG LIGAND:C04171;PubChem-compound:45266758",NA
"maleic acid N-ethylimide","SmallMoleculeReference",NA,"ChEBI:CHEBI:44485;ChemSpider:4209;DrugBank:DB02967;EcoCyc:N-ETHYLMALEIMIDE;KEGG LIGAND:C02441;PubChem-compound:4362;RefMet:N-ethylmaleimide",NA
"carbon dioxide","SmallMoleculeReference",NA,"CAS:124-38-9;ChEBI:CHEBI:16526;ChemSpider:274;EcoCyc:CARBON-DIOXIDE;HMDB:HMDB01967;IAF1260:co2;KEGG LIGAND:C00011;MetaboLights:MTBLC16526;PubChem-compound:280;UMBBD Compound:c0131",NA
"5-de-H-quinate","SmallMoleculeReference",NA,"CAS:10534-44-8;ChEBI:CHEBI:32364;ChemSpider:4573866;EcoCyc:DEHYDROQUINATE;HMDB:HMDB12710;IAF1260:3dhq;KEGG LIGAND:C00944;PubChem-compound:5460271;RefMet:3-Dehydroquinate",NA
"P0AC16","ProteinReference","FolB","Database of Interacting Proteins:DIP-36044N;EcoCyc:H2NEOPTERINALDOL-MONOMER;EcoliWiki:b3058;MODBASE:P0AC16;NCBI Reference Sequences Database:NP_417530;Pride:P0AC16;Protein Model Portal:P0AC16;Protein Ontology:PRO_000022677;SWISS-MODEL:P0AC16;Swiss-Model:P0AC16;UniProt:P0AC16","InterPro:IPR006156;InterPro:IPR006157;Pfam:PF02152;Protein Data Bank:2O90;Smart:SM00905"
"P0AC13","ProteinReference","FolP","Database of Interacting Proteins:DIP-47922N;EcoCyc:H2PTEROATESYNTH-MONOMER;EcoliWiki:b3177;MODBASE:P0AC13;Mint:MINT-1268009;NCBI Reference Sequences Database:NP_417644;Pride:P0AC13;Protein Model Portal:P0AC13;Protein Ontology:PRO_000022682;SWISS-MODEL:P0AC13;UniProt:P0AC13","InterPro:IPR000489;InterPro:IPR006390;InterPro:IPR011005;Pfam:PF00809;Prosite:PS00792;Prosite:PS00793;Prosite:PS50972;Protein Data Bank:1AJ0;Protein Data Bank:1AJ2;Protein Data Bank:1AJZ"
"1,4-bis-{[N-(1-imino-1-guanidino-methyl)]sulfanylmethyl}-3,6-dimethyl-benzene","SmallMoleculeReference",NA,"EcoCyc:CPD-14445;PubChem-compound:90659003",NA
"rubidium ion","SmallMoleculeReference",NA,"ChEBI:CHEBI:49847;ChemSpider:94865;EcoCyc:RB+;HMDB:HMDB01327;KEGG LIGAND:C17061;PubChem-compound:105153",NA
"P15047","ProteinReference","EntA","Database of Interacting Proteins:DIP-9511N;EcoCyc:ENTA-MONOMER;EcoliWiki:b0596;MODBASE:P15047;NCBI Reference Sequences Database:NP_415128;Pride:P15047;Protein Model Portal:P15047;Protein Ontology:PRO_000022519;SWISS-MODEL:P15047;UniProt:P15047","InterPro:IPR002347;InterPro:IPR003560;InterPro:IPR016040;InterPro:IPR020904;Panther:PTHR24322;Pfam:PF13561;Prints:PR00080;Prints:PR01397;Prosite:PS00061;Protein Data Bank:2FWM"
"P08192","ProteinReference","FolC","Database of Interacting Proteins:DIP-9674N;EcoCyc:FOLC-MONOMER;EcoliWiki:b2315;MODBASE:P08192;Mint:MINT-1301447;NCBI Reference Sequences Database:NP_416818.1;Pride:P08192;Protein Model Portal:P08192;Protein Ontology:PRO_000022678;SWISS-MODEL:P08192;UniProt:P08192","InterPro:IPR001645;InterPro:IPR004101;InterPro:IPR013221;InterPro:IPR018109;Panther:PTHR11136;Pfam:PF02875;Pfam:PF08245;Prosite:PS01011;Prosite:PS01012;Protein Data Bank:1W78;Protein Data Bank:1W7K"
"nicotinamide adenine dinucleotide reduced","SmallMoleculeReference",NA,"CAS:58-68-4;ChEBI:CHEBI:57945;ChemSpider:10239197;EcoCyc:NADH;HMDB:HMDB01487;IAF1260:nadh;KEGG LIGAND:C00004;MetaboLights:MTBLC57945;PubChem-compound:21604869;RefMet:NADH",NA
"P26602","ProteinReference","UbiC","Database of Interacting Proteins:DIP-11066N;EcoCyc:CHORPYRLY-MONOMER;EcoliWiki:b4039;MODBASE:P26602;Mint:MINT-1235748;NCBI Reference Sequences Database:NP_418463;Pride:P26602;Protein Model Portal:P26602;Protein Ontology:PRO_000024156;SWISS-MODEL:P26602;UniProt:P26602","InterPro:IPR007440;InterPro:IPR028978;Pfam:PF04345;Protein Data Bank:1FW9;Protein Data Bank:1G1B;Protein Data Bank:1G81;Protein Data Bank:1JD3;Protein Data Bank:1TT8;Protein Data Bank:1XLR;Protein Data Bank:2AHC"
"a 5-nitroisocytosine derivative","SmallMoleculeReference",NA,"EcoCyc:5-Nitroisocytosine-Derivatives",NA
"7,8-pteroylglutamic acid","SmallMoleculeReference",NA,"CAS:4033-27-6;ChEBI:CHEBI:57451;EcoCyc:DIHYDROFOLATE;HMDB:HMDB01056;IAF1260:dhf;KEGG LIGAND:C00415;MetaboLights:MTBLC57451;PubChem-compound:40480038;RefMet:Dihydrofolic acid",NA
"N-(phosphonomethyl)glycine","SmallMoleculeReference",NA,"ChEBI:CHEBI:67052;EcoCyc:CPD0-1308;KEGG LIGAND:C01705;PubChem-compound:25203640;Wikipedia:Glyphosate",NA
"P0ADI4","ProteinReference",NA,"Database of Interacting Proteins:DIP-9512N;EcoCyc:ENTB-MONOMER;EcoliWiki:b0595;MODBASE:P0ADI4;Mint:MINT-1241343;NCBI Reference Sequences Database:NP_415127;Pride:P0ADI4;Protein Model Portal:P0ADI4;Protein Ontology:PRO_000022520;SWISS-MODEL:P0ADI4;Swiss-Model:P0ADI4;UniProt:P0ADI4","InterPro:IPR000868;InterPro:IPR009081;InterPro:IPR016291;Panther:PTHR43540:SF3;Pfam:PF00550;Pfam:PF00857;Prints:PR01398;Prosite:PS50075;Protein Data Bank:2FQ1;Protein Data Bank:3RG2"
"enterobactin","SmallMoleculeReference",NA,"ChEBI:CHEBI:28855;ChemSpider:672;EcoCyc:ENTEROBACTIN;HMDB:HMDB32199;IAF1260:enter;KEGG LIGAND:C05821;MetaboLights:MTBLC28855;PubChem-compound:34231",NA
"GDP","SmallMoleculeReference",NA,"CAS:146-91-8;ChEBI:CHEBI:58189;ChemSpider:10239187;EcoCyc:GDP;HMDB:HMDB01201;IAF1260:gdp;KEGG LIGAND:C00035;MetaboLights:MTBLC58189;PubChem-compound:21604868;RefMet:GDP",NA
"P15770","ProteinReference","AroE","Database of Interacting Proteins:DIP-9153N;EcoCyc:AROE-MONOMER;EcoliWiki:b3281;MODBASE:P15770;Mint:MINT-1246863;NCBI Reference Sequences Database:NP_417740;Pride:P15770;Protein Model Portal:P15770;Protein Ontology:PRO_000022146;SWISS-MODEL:P15770;UniProt:P15770","InterPro:IPR006151;InterPro:IPR011342;InterPro:IPR013708;InterPro:IPR016040;InterPro:IPR022893;Pfam:PF01488;Pfam:PF08501;Protein Data Bank:1NYT"
"4 - methylanthranilic acid","SmallMoleculeReference",NA,"ChemSpider:5307784;EcoCyc:CPD0-1489;PubChem-compound:6933721",NA
"MKH2-8","SmallMoleculeReference",NA,"ChEBI:CHEBI:61684;EcoCyc:REDUCED-MENAQUINONE;IAF1260:mql8;PubChem-compound:45479636",NA
"4-hydroxybenzoate","SmallMoleculeReference",NA,"CAS:99-96-7;ChEBI:CHEBI:30763;ChemSpider:132;DrugBank:DB04242;EcoCyc:4-hydroxybenzoate;HMDB:HMDB00500;IAF1260:4hbz;KEGG LIGAND:C00156;MetaboLights:MTBLC17879;PubChem-compound:135;RefMet:4-Hydroxybenzoic acid",NA
"o-succinylbenzoyl-CoA","SmallMoleculeReference",NA,"ChEBI:CHEBI:15509;EcoCyc:CPD-6972;IAF1260:sbzcoa;KEGG LIGAND:C03160;PubChem-compound:25245100",NA
"(S)-2-hydroxyglutarate","SmallMoleculeReference",NA,"CAS:13095-48-2;ChEBI:CHEBI:16782;ChemSpider:4573913;EcoCyc:CPD-381;HMDB:HMDB00694;KEGG LIGAND:C03196;PubChem-compound:5460355;RefMet:2-hydroxyglutaric acid",NA
"7,8-dihydro-D-neopterin 3'-phosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:58762;EcoCyc:DIHYDRONEOPTERIN-P;HMDB:HMDB06824;IAF1260:dhpmp;KEGG LIGAND:C05925;PubChem-compound:25245170;RefMet:Dihydroneopterin phosphate",NA
"formic acid","SmallMoleculeReference",NA,"CAS:64-18-6;ChEBI:CHEBI:15740;ChemSpider:277;EcoCyc:FORMATE;HMDB:HMDB00142;IAF1260:for;KEGG LIGAND:C00058;MetaboLights:MTBLC15740;PubChem-compound:283;RefMet:Formic acid",NA
"a oxygen substituted quinate","SmallMoleculeReference",NA,"EcoCyc:Oxygen-Substituted-Quinates",NA
"3-(carboxymethylaminomethyl)-4-hydroxybenzoate","SmallMoleculeReference",NA,"EcoCyc:CPD-14463;PubChem-compound:54746984",NA
"DON","SmallMoleculeReference",NA,"CAS:764-17-0;EcoCyc:CPD0-1627;PubChem-compound:25246179",NA
"THF(glu)n","SmallMoleculeReference",NA,"EcoCyc:THF-GLU-N;KEGG LIGAND:C03541;PubChem-compound:25202940",NA
"Hg++","SmallMoleculeReference",NA,"ChEBI:CHEBI:16793;ChemSpider:24800;EcoCyc:HG+2;HMDB:HMDB03625;IAF1260:hg2;KEGG LIGAND:C00703;PubChem-compound:26623",NA
"1-(o-carboxyphenylamino)-1'-deoxyribulose 5'-phosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:58613;EcoCyc:CARBOXYPHENYLAMINO-DEOXYRIBULOSE-P;IAF1260:2cpr5p;KEGG LIGAND:C01302;PubChem-compound:45266701",NA
"pyrimethamine","SmallMoleculeReference",NA,"EcoCyc:CPD0-1583;PubChem-compound:44123482;RefMet:Pyrimethamine",NA
"pentamethylenediamine","SmallMoleculeReference",NA,"CAS:462-94-2;ChEBI:CHEBI:58384;ChemSpider:2949420;EcoCyc:CADAVERINE;HMDB:HMDB02322;IAF1260:15dap;KEGG LIGAND:C01672;PubChem-compound:3718401;RefMet:Cadaverine",NA
"Dihydrophenylalanine","SmallMoleculeReference",NA,"ChemSpider:25737;EcoCyc:CPD0-1557;PubChem-compound:27662",NA
"dihydroisopteroic acid","SmallMoleculeReference",NA,"EcoCyc:CPD0-1253;PubChem-compound:25201169",NA
"dihydrohomopteroic acid","SmallMoleculeReference",NA,"EcoCyc:CPD0-1251;PubChem-compound:25201945",NA
"CoA","SmallMoleculeReference",NA,"CAS:85-61-0;ChEBI:CHEBI:57287;EcoCyc:CO-A;HMDB:HMDB01423;IAF1260:coa;KEGG LIGAND:C00010;KNApSAcK:C00007258;MetaboLights:MTBLC57287;PubChem-compound:25113190;RefMet:Coenzyme A;Wikipedia:Coenzyme_a",NA
"3 -methylanthranilic acid","SmallMoleculeReference",NA,"ChemSpider:3372956;EcoCyc:CPD0-1490;PubChem-compound:4161142",NA
"threose 4-phosphate","SmallMoleculeReference",NA,"CAS:585-18-2;ChEBI:CHEBI:16897;ChemSpider:4573609;EcoCyc:ERYTHROSE-4P;HMDB:HMDB01321;IAF1260:e4p;KEGG LIGAND:C00279;MetaboLights:MTBLC16897;PubChem-compound:5459862;RefMet:Erythrose 4-phosphate",NA
"vanillate","SmallMoleculeReference",NA,"ChEBI:CHEBI:16632;ChemSpider:21708;DrugBank:DB02130;EcoCyc:VANILLATE;HMDB:HMDB00484;KEGG LIGAND:C06672;PubChem-compound:54675858;RefMet:Vanillic acid",NA
"DMAPP","SmallMoleculeReference","DMAPP","CAS:358-71-4;ChEBI:CHEBI:57623;ChemSpider:13115336;EcoCyc:CPD-4211;HMDB:HMDB01120;IAF1260:dmpp;KEGG LIGAND:C00235;MetaboLights:MTBLC57623;PubChem-compound:15983958",NA
"2-hydroxy-1,2,3-propanetricarboxylic acid","SmallMoleculeReference",NA,"CAS:77-92-9;ChEBI:CHEBI:16947;ChemSpider:29081;EcoCyc:CIT;HMDB:HMDB00094;IAF1260:cit;KEGG LIGAND:C00158;KNApSAcK:C00007619;MetaboLights:MTBLC16947;PubChem-compound:31348;RefMet:Citric acid",NA
"2-amino-4-hydroxy-6-(D-erythro-1,2,3-trihydroxypropyl)-7,8-dihydropteridine","SmallMoleculeReference",NA,"ChEBI:CHEBI:17001;ChemSpider:58584;DrugBank:DB04425;EcoCyc:DIHYDRO-NEO-PTERIN;HMDB:HMDB02275;IAF1260:dhnpt;KEGG LIGAND:C04874;MetaboLights:MTBLC17001;PubChem-compound:65074",NA
"2-oxopentanedionic acid","SmallMoleculeReference",NA,"CAS:328-50-7;ChEBI:CHEBI:16810;ChemSpider:144236;EcoCyc:2-KETOGLUTARATE;HMDB:HMDB00208;IAF1260:akg;KEGG LIGAND:C00026;KNApSAcK:C00000769;MetaboLights:MTBLC16810;PubChem-compound:164533;RefMet:Oxoglutaric acid",NA
"OMHMB","SmallMoleculeReference",NA,"ChEBI:CHEBI:61705;EcoCyc:OCTAPRENYL-METHYL-OH-METHOXY-BENZQ;IAF1260:2omhmbl;KEGG LIGAND:C05815;PubChem-compound:50986110",NA
"2,4-diamino-6-ethyl-5,3'-(2-trifluoromethyl-4-sulphonamidophenoxy)prop-1'-yloxypyrimidine","SmallMoleculeReference",NA,"EcoCyc:CPD0-1594;PubChem-compound:45479264",NA
"C1-(3-Indolyl)-glycerol 3-phosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:58866;EcoCyc:INDOLE-3-GLYCEROL-P;IAF1260:3ig3p;KEGG LIGAND:C03506;PubChem-compound:46878464",NA
"sodium borohydride","SmallMoleculeReference",NA,"ChEBI:CHEBI:50985;ChemSpider:26189;EcoCyc:BH4NA;PubChem-compound:4311764",NA
"adenosine-5-diphosphate","SmallMoleculeReference",NA,"CAS:58-64-0;ChEBI:CHEBI:456216;ChemSpider:5414423;EcoCyc:ADP;HMDB:HMDB01341;IAF1260:adp;KEGG LIGAND:C00008;MetaboLights:MTBLC456216;PubChem-compound:7058055;RefMet:ADP",NA
"acetate","SmallMoleculeReference",NA,"CAS:64-19-7;CAS:71-50-1;ChEBI:CHEBI:30089;ChemSpider:170;DrugBank:DB03166;EcoCyc:ACET;HMDB:HMDB00042;IAF1260:ac;KEGG LIGAND:C00033;MetaboLights:MTBLC30089;PubChem-compound:175;RefMet:Acetic acid",NA
"3alpha;,12alpha;-dihydroxy-5beta;-cholanate","SmallMoleculeReference",NA,"ChEBI:CHEBI:23614;ChemSpider:7827584;EcoCyc:DEOXYCHOLATE;HMDB:HMDB00626;KEGG LIGAND:C04483;MetaboLights:MTBLC23614;NCI Open DB:8797;PubChem-compound:9548661;RefMet:Deoxycholic acid",NA
