#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)
chebi:"CHEBI:1177322"	uniprotkb:P24735	-	-	chembl:CHEMBL1689063|unknown:NXL104|unknown:"InChI=1S/C7H11N3O6S/c8-6(11)5-2-1-4-3-9(5)7(12)10(4)16-17(13,14)15/h4-5H,1-3H2,(H2,8,11)(H,13,14,15)/t4-,5+/m1/s1"|unknown:NDCUAPJVLWFHHB-UHNVWZDZSA-N|unknown:"NC(=O)[C@@H]1CC[C@@H]2CN1C(=O)N2OS(=O)(=O)O"|unknown:nxl104	uniprotkb:ampC|uniprotkb:Beta-lactamase|uniprotkb:Cephalosporinase|chembl:CHEMBL5031|unknown:betalactamase	psi-mi:"MI:0401"(biochemical)	Stachyra et al (2010)	pubmed:20921316	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL1689856	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:1171347"	uniprotkb:Q79MP6	-	-	chembl:CHEMBL1673299|unknown:ME1071|unknown:"InChI=1S/C8H12O4.2Na/c1-3-5(7(9)10)6(4-2)8(11)12;;/h3-4H2,1-2H3,(H,9,10)(H,11,12);;/q;2*+1/p-2/b6-5-;;"|unknown:GLJFFZOATODZQQ-XNOMRPDFSA-L|unknown:"[Na+].[Na+].CCC(=C(/CC)C(=O)[O-])C(=O)[O-]"|unknown:me1071	uniprotkb:blaIMP-1|uniprotkb:Beta-lactamase|uniprotkb:Beta-lactamase IMP-1|uniprotkb:Bla-imp protein|uniprotkb:Extended-spectrum B-lactamase|uniprotkb:IMP-1 metallo-beta-lactmase|uniprotkb:Metallo beta lactamase|uniprotkb:Metallo-beta-lactamase|uniprotkb:Metallo-beta-lactamase IMP-1|uniprotkb:Metallo-beta-lactamase blaIMP-1|uniprotkb:bla|uniprotkb:IMP|uniprotkb:bla-imp|uniprotkb:blaESP|uniprotkb:imp|chembl:CHEMBL1293244|unknown:q79mp6_pseai	psi-mi:"MI:0401"(biochemical)	Ishii et al (2010)	pubmed:20606062	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL1676791	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:30065"	uniprotkb:Q79MP6	-	-	chembl:CHEMBL116455|unknown:Mercaptoacetic Acid|unknown:"InChI=1S/C2H4O2S/c3-2(4)1-5/h5H,1H2,(H,3,4)"|unknown:CWERGRDVMFNCDR-UHFFFAOYSA-N|unknown:"OC(=O)CS"|unknown:mercaptoacetic acid	uniprotkb:blaIMP-1|uniprotkb:Beta-lactamase|uniprotkb:Beta-lactamase IMP-1|uniprotkb:Bla-imp protein|uniprotkb:Extended-spectrum B-lactamase|uniprotkb:IMP-1 metallo-beta-lactmase|uniprotkb:Metallo beta lactamase|uniprotkb:Metallo-beta-lactamase|uniprotkb:Metallo-beta-lactamase IMP-1|uniprotkb:Metallo-beta-lactamase blaIMP-1|uniprotkb:bla|uniprotkb:IMP|uniprotkb:bla-imp|uniprotkb:blaESP|uniprotkb:imp|chembl:CHEMBL1293244|unknown:q79mp6_pseai	psi-mi:"MI:0401"(biochemical)	Ishii et al (2010)	pubmed:20606062	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL1676791	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:1171350"	uniprotkb:Q79MP6	-	-	chembl:CHEMBL1673300|unknown:SB-238569|unknown:"InChI=1S/C15H12O8/c1-5-3-7-10(15(21-2)22-5)13(18)9-8(23-7)4-6(16)12(17)11(9)14(19)20/h3-4,15-17H,1-2H3,(H,19,20)"|unknown:CBEPLTZXYMLBAP-UHFFFAOYSA-N|unknown:"COC1OC(=CC2=C1C(=O)c3c(O2)cc(O)c(O)c3C(=O)O)C"|unknown:sb238569	uniprotkb:blaIMP-1|uniprotkb:Beta-lactamase|uniprotkb:Beta-lactamase IMP-1|uniprotkb:Bla-imp protein|uniprotkb:Extended-spectrum B-lactamase|uniprotkb:IMP-1 metallo-beta-lactmase|uniprotkb:Metallo beta lactamase|uniprotkb:Metallo-beta-lactamase|uniprotkb:Metallo-beta-lactamase IMP-1|uniprotkb:Metallo-beta-lactamase blaIMP-1|uniprotkb:bla|uniprotkb:IMP|uniprotkb:bla-imp|uniprotkb:blaESP|uniprotkb:imp|chembl:CHEMBL1293244|unknown:q79mp6_pseai	psi-mi:"MI:0401"(biochemical)	Ishii et al (2010)	pubmed:20606062	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL1676791	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:44111"	uniprotkb:Q79MP6	-	-	chembl:CHEMBL358697|unknown:Mercaptopropionic Acid|unknown:"InChI=1S/C3H6O2S/c4-3(5)1-2-6/h6H,1-2H2,(H,4,5)"|unknown:DKIDEFUBRARXTE-UHFFFAOYSA-N|unknown:"OC(=O)CCS"|unknown:mercaptopropionic acid	uniprotkb:blaIMP-1|uniprotkb:Beta-lactamase|uniprotkb:Beta-lactamase IMP-1|uniprotkb:Bla-imp protein|uniprotkb:Extended-spectrum B-lactamase|uniprotkb:IMP-1 metallo-beta-lactmase|uniprotkb:Metallo beta lactamase|uniprotkb:Metallo-beta-lactamase|uniprotkb:Metallo-beta-lactamase IMP-1|uniprotkb:Metallo-beta-lactamase blaIMP-1|uniprotkb:bla|uniprotkb:IMP|uniprotkb:bla-imp|uniprotkb:blaESP|uniprotkb:imp|chembl:CHEMBL1293244|unknown:q79mp6_pseai	psi-mi:"MI:0401"(biochemical)	Ishii et al (2010)	pubmed:20606062	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL1676791	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:780504"	uniprotkb:Q79MP6	-	-	chembl:CHEMBL1206553|unknown:"InChI=1S/C18H17NO4S2/c1-8-14-13(9(2)20)17(21)19(14)15(18(22)23)16(8)25-12-7-10-5-3-4-6-11(10)24-12/h3-9,13-14,20H,1-2H3,(H,22,23)/t8-,9-,13-,14-/m1/s1"|unknown:MARAOMYICBQCLN-HFOBELJZSA-N|unknown:"C[C@@H](O)[C@@H]1[C@H]2[C@@H](C)C(=C(N2C1=O)C(=O)O)Sc3cc4ccccc4s3"|unknown:chembl1206553	uniprotkb:blaIMP-1|uniprotkb:Beta-lactamase|uniprotkb:Beta-lactamase IMP-1|uniprotkb:Bla-imp protein|uniprotkb:Extended-spectrum B-lactamase|uniprotkb:IMP-1 metallo-beta-lactmase|uniprotkb:Metallo beta lactamase|uniprotkb:Metallo-beta-lactamase|uniprotkb:Metallo-beta-lactamase IMP-1|uniprotkb:Metallo-beta-lactamase blaIMP-1|uniprotkb:bla|uniprotkb:IMP|uniprotkb:bla-imp|uniprotkb:blaESP|uniprotkb:imp|chembl:CHEMBL1293244|unknown:q79mp6_pseai	psi-mi:"MI:0401"(biochemical)	Ishii et al (2010)	pubmed:20606062	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL1676791	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:312364"	uniprotkb:P24735	-	-	chembl:CHEMBL129690|unknown:"InChI=1S/C12H13N3O5S.Na/c16-11-10-9(15(11)21(18,19)20)6-7-14(10)12(17)13-8-4-2-1-3-5-8;/h1-5,9-10H,6-7H2,(H,13,17)(H,18,19,20);/q;+1/p-1/t9-,10+;/m1./s1"|unknown:IGFCHPOBDMMSBH-UXQCFNEQSA-M|unknown:"[Na+].[O-]S(=O)(=O)N1[C@@H]2CCN([C@@H]2C1=O)C(=O)Nc3ccccc3"|unknown:chembl129690	uniprotkb:ampC|uniprotkb:Beta-lactamase|uniprotkb:Cephalosporinase|chembl:CHEMBL5031|unknown:betalactamase	psi-mi:"MI:0401"(biochemical)	Heinze-Krauss et al (1998)	pubmed:9767633	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL884132	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:312363"	uniprotkb:P24735	-	-	chembl:CHEMBL338157|unknown:"InChI=1S/C13H14N4O6S.Na/c14-11(18)7-2-1-3-8(6-7)15-13(20)16-5-4-9-10(16)12(19)17(9)24(21,22)23;/h1-3,6,9-10H,4-5H2,(H2,14,18)(H,15,20)(H,21,22,23);/q;+1/p-1/t9-,10+;/m1./s1"|unknown:GDWJVMGYQXKRGL-UXQCFNEQSA-M|unknown:"[Na+].NC(=O)c1cccc(NC(=O)N2CC[C@@H]3[C@H]2C(=O)N3S(=O)(=O)[O-])c1"|unknown:chembl338157	uniprotkb:ampC|uniprotkb:Beta-lactamase|uniprotkb:Cephalosporinase|chembl:CHEMBL5031|unknown:betalactamase	psi-mi:"MI:0401"(biochemical)	Heinze-Krauss et al (1998)	pubmed:9767633	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL884132	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:312145"	uniprotkb:P24735	-	-	chembl:CHEMBL339981|unknown:"InChI=1S/C13H14N4O6S.Na/c14-12(19)8-2-1-4-15(6-8)7-10(18)16-5-3-9-11(16)13(20)17(9)24(21,22)23;/h1-2,4,6,9,11H,3,5,7H2,(H2-,14,19,21,22,23);/q;+1/t9-,11+;/m1./s1"|unknown:JZCGPBYKVVWUII-XQKZEKTMSA-N|unknown:"[Na+].NC(=O)c1ccc[n+](CC(=O)N2CC[C@@H]3[C@H]2C(=O)N3S(=O)(=O)[O-])c1"|unknown:chembl339981	uniprotkb:ampC|uniprotkb:Beta-lactamase|uniprotkb:Cephalosporinase|chembl:CHEMBL5031|unknown:betalactamase	psi-mi:"MI:0401"(biochemical)	Heinze-Krauss et al (1998)	pubmed:9767633	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL884132	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:312262"	uniprotkb:P24735	-	-	chembl:CHEMBL341496|unknown:"InChI=1S/C9H12N6O5S2.Na/c1-13-9(10-11-12-13)21-4-6(16)14-3-2-5-7(14)8(17)15(5)22(18,19)20;/h5,7H,2-4H2,1H3,(H,18,19,20);/q;+1/p-1/t5-,7+;/m1./s1"|unknown:UIVCGYVJNMLFPH-PACXSXMQSA-M|unknown:"[Na+].Cn1nnnc1SCC(=O)N2CC[C@@H]3[C@H]2C(=O)N3S(=O)(=O)[O-]"|unknown:chembl341496	uniprotkb:ampC|uniprotkb:Beta-lactamase|uniprotkb:Cephalosporinase|chembl:CHEMBL5031|unknown:betalactamase	psi-mi:"MI:0401"(biochemical)	Heinze-Krauss et al (1998)	pubmed:9767633	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL884132	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:312114"	uniprotkb:P24735	-	-	chembl:CHEMBL340707|unknown:"InChI=1S/C15H16N6O6S2.Na/c1-19-14(16-17-18-19)28-10-7-20(12-11(10)21(13(12)22)29(24,25)26)15(23)27-8-9-5-3-2-4-6-9;/h2-6,10-12H,7-8H2,1H3,(H,24,25,26);/q;+1/p-1/t10-,11-,12+;/m1./s1"|unknown:IRQNOZYHIADDKZ-HSASPSRMSA-M|unknown:"[Na+].Cn1nnnc1S[C@@H]2CN([C@H]3[C@@H]2N(C3=O)S(=O)(=O)[O-])C(=O)OCc4ccccc4"|unknown:chembl340707	uniprotkb:ampC|uniprotkb:Beta-lactamase|uniprotkb:Cephalosporinase|chembl:CHEMBL5031|unknown:betalactamase	psi-mi:"MI:0401"(biochemical)	Heinze-Krauss et al (1998)	pubmed:9767633	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL884132	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:312171"	uniprotkb:P24735	-	-	chembl:CHEMBL339600|unknown:"InChI=1S/C13H14N4O6S.Na/c14-11(18)7-1-3-8(4-2-7)15-13(20)16-6-5-9-10(16)12(19)17(9)24(21,22)23;/h1-4,9-10H,5-6H2,(H2,14,18)(H,15,20)(H,21,22,23);/q;+1/p-1/t9-,10+;/m1./s1"|unknown:LAWCTDDXBQPGSI-UXQCFNEQSA-M|unknown:"[Na+].NC(=O)c1ccc(NC(=O)N2CC[C@@H]3[C@H]2C(=O)N3S(=O)(=O)[O-])cc1"|unknown:chembl339600	uniprotkb:ampC|uniprotkb:Beta-lactamase|uniprotkb:Cephalosporinase|chembl:CHEMBL5031|unknown:betalactamase	psi-mi:"MI:0401"(biochemical)	Heinze-Krauss et al (1998)	pubmed:9767633	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL884132	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:312148"	uniprotkb:P24735	-	-	chembl:CHEMBL340937|unknown:"InChI=1S/C11H12N4O5S.Na/c16-9(2-1-7-5-12-6-13-7)14-4-3-8-10(14)11(17)15(8)21(18,19)20;/h1-2,5-6,8,10H,3-4H2,(H,12,13)(H,18,19,20);/q;+1/p-1/b2-1+;/t8-,10+;/m1./s1"|unknown:UTURZGJUCOCMPA-FJGJKVCZSA-M|unknown:"[Na+].[O-]S(=O)(=O)N1[C@@H]2CCN([C@@H]2C1=O)C(=O)C=Cc3c[nH]cn3"|unknown:chembl340937	uniprotkb:ampC|uniprotkb:Beta-lactamase|uniprotkb:Cephalosporinase|chembl:CHEMBL5031|unknown:betalactamase	psi-mi:"MI:0401"(biochemical)	Heinze-Krauss et al (1998)	pubmed:9767633	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL884132	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:312264"	uniprotkb:P24735	-	-	chembl:CHEMBL340423|unknown:"InChI=1S/C13H14N2O6S.Na/c16-12-11-10(15(12)22(18,19)20)6-7-14(11)13(17)21-8-9-4-2-1-3-5-9;/h1-5,10-11H,6-8H2,(H,18,19,20);/q;+1/p-1/t10-,11+;/m1./s1"|unknown:CKPDIGPEVROHOG-DHXVBOOMSA-M|unknown:"[Na+].[O-]S(=O)(=O)N1[C@@H]2CCN([C@@H]2C1=O)C(=O)OCc3ccccc3"|unknown:chembl340423	uniprotkb:ampC|uniprotkb:Beta-lactamase|uniprotkb:Cephalosporinase|chembl:CHEMBL5031|unknown:betalactamase	psi-mi:"MI:0401"(biochemical)	Heinze-Krauss et al (1998)	pubmed:9767633	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL884132	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:312263"	uniprotkb:P24735	-	-	chembl:CHEMBL128523|unknown:"InChI=1S/C10H16N2O6S.Na/c1-10(2,3)18-9(14)11-5-4-6-7(11)8(13)12(6)19(15,16)17;/h6-7H,4-5H2,1-3H3,(H,15,16,17);/q;+1/p-1/t6-,7+;/m1./s1"|unknown:UDIMUSLIQBNJGQ-HHQFNNIRSA-M|unknown:"[Na+].CC(C)(C)OC(=O)N1CC[C@@H]2[C@H]1C(=O)N2S(=O)(=O)[O-]"|unknown:chembl128523	uniprotkb:ampC|uniprotkb:Beta-lactamase|uniprotkb:Cephalosporinase|chembl:CHEMBL5031|unknown:betalactamase	psi-mi:"MI:0401"(biochemical)	Heinze-Krauss et al (1998)	pubmed:9767633	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL884132	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:312381"	uniprotkb:P24735	-	-	chembl:CHEMBL338933|unknown:"InChI=1S/C13H15N3O6S.Na/c17-9-3-1-8(2-4-9)14-7-11(18)15-6-5-10-12(15)13(19)16(10)23(20,21)22;/h1-4,10,12,14,17H,5-7H2,(H,20,21,22);/q;+1/p-1/t10-,12+;/m1./s1"|unknown:BHESLIOPLYORHD-IYJPBCIQSA-M|unknown:"[Na+].Oc1ccc(NCC(=O)N2CC[C@@H]3[C@H]2C(=O)N3S(=O)(=O)[O-])cc1"|unknown:chembl338933	uniprotkb:ampC|uniprotkb:Beta-lactamase|uniprotkb:Cephalosporinase|chembl:CHEMBL5031|unknown:betalactamase	psi-mi:"MI:0401"(biochemical)	Heinze-Krauss et al (1998)	pubmed:9767633	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL884132	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:312149"	uniprotkb:P24735	-	-	chembl:CHEMBL129651|unknown:"InChI=1S/C10H13N5O5S2.Na/c1-13-5-11-12-10(13)21-4-7(16)14-3-2-6-8(14)9(17)15(6)22(18,19)20;/h5-6,8H,2-4H2,1H3,(H,18,19,20);/q;+1/p-1/t6-,8+;/m1./s1"|unknown:KPGDMUBXWKKPLM-HNJRQZNRSA-M|unknown:"[Na+].Cn1cnnc1SCC(=O)N2CC[C@@H]3[C@H]2C(=O)N3S(=O)(=O)[O-]"|unknown:chembl129651	uniprotkb:ampC|uniprotkb:Beta-lactamase|uniprotkb:Cephalosporinase|chembl:CHEMBL5031|unknown:betalactamase	psi-mi:"MI:0401"(biochemical)	Heinze-Krauss et al (1998)	pubmed:9767633	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL884132	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:312333"	uniprotkb:P24735	-	-	chembl:CHEMBL340351|unknown:"InChI=1S/C13H13FN2O6S.Na/c14-9-6-15(11-10(9)16(12(11)17)23(19,20)21)13(18)22-7-8-4-2-1-3-5-8;/h1-5,9-11H,6-7H2,(H,19,20,21);/q;+1/p-1/t9-,10+,11-;/m0./s1"|unknown:YQHXUBNIHGWRRB-MRDWIYSCSA-M|unknown:"[Na+].[O-]S(=O)(=O)N1[C@@H]2[C@@H](F)CN([C@@H]2C1=O)C(=O)OCc3ccccc3"|unknown:chembl340351	uniprotkb:ampC|uniprotkb:Beta-lactamase|uniprotkb:Cephalosporinase|chembl:CHEMBL5031|unknown:betalactamase	psi-mi:"MI:0401"(biochemical)	Heinze-Krauss et al (1998)	pubmed:9767633	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL884132	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:312228"	uniprotkb:P24735	-	-	chembl:CHEMBL127782|unknown:"InChI=1S/C15H15N3O7S.Na/c16-11(19)6-10-7-17(13-12(10)18(14(13)20)26(22,23)24)15(21)25-8-9-4-2-1-3-5-9;/h1-6,12-13H,7-8H2,(H2,16,19)(H,22,23,24);/q;+1/p-1/b10-6+;/t12-,13+;/m1./s1"|unknown:MFLMTSLWKHTIFH-GIAWZCLVSA-M|unknown:"[Na+].NC(=O)C=C1/CN([C@H]2[C@@H]1N(C2=O)S(=O)(=O)[O-])C(=O)OCc3ccccc3"|unknown:chembl127782	uniprotkb:ampC|uniprotkb:Beta-lactamase|uniprotkb:Cephalosporinase|chembl:CHEMBL5031|unknown:betalactamase	psi-mi:"MI:0401"(biochemical)	Heinze-Krauss et al (1998)	pubmed:9767633	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL884132	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:312361"	uniprotkb:P24735	-	-	chembl:CHEMBL130187|unknown:"InChI=1S/C13H15N5O6S.Na/c14-12(20)15-7-1-3-8(4-2-7)16-13(21)17-6-5-9-10(17)11(19)18(9)25(22,23)24;/h1-4,9-10H,5-6H2,(H,16,21)(H3,14,15,20)(H,22,23,24);/q;+1/p-1/t9-,10+;/m1./s1"|unknown:PEMMQHBRKQQYBB-UXQCFNEQSA-M|unknown:"[Na+].NC(=O)Nc1ccc(NC(=O)N2CC[C@@H]3[C@H]2C(=O)N3S(=O)(=O)[O-])cc1"|unknown:chembl130187	uniprotkb:ampC|uniprotkb:Beta-lactamase|uniprotkb:Cephalosporinase|chembl:CHEMBL5031|unknown:betalactamase	psi-mi:"MI:0401"(biochemical)	Heinze-Krauss et al (1998)	pubmed:9767633	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL884132	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:312261"	uniprotkb:P24735	-	-	chembl:CHEMBL129226|unknown:"InChI=1S/C11H14N4O5S2.Na/c1-13-5-3-12-11(13)21-6-8(16)14-4-2-7-9(14)10(17)15(7)22(18,19)20;/h3,5,7,9H,2,4,6H2,1H3,(H,18,19,20);/q;+1/p-1/t7-,9+;/m1./s1"|unknown:LLOIYJBNMDKIDW-JXLXBRSFSA-M|unknown:"[Na+].Cn1ccnc1SCC(=O)N2CC[C@@H]3[C@H]2C(=O)N3S(=O)(=O)[O-]"|unknown:chembl129226	uniprotkb:ampC|uniprotkb:Beta-lactamase|uniprotkb:Cephalosporinase|chembl:CHEMBL5031|unknown:betalactamase	psi-mi:"MI:0401"(biochemical)	Heinze-Krauss et al (1998)	pubmed:9767633	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL884132	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:312200"	uniprotkb:P24735	-	-	chembl:CHEMBL130854|unknown:"InChI=1S/C13H15N3O6S.Na/c14-10(7-1-3-8(17)4-2-7)12(18)15-6-5-9-11(15)13(19)16(9)23(20,21)22;/h1-4,9-11,17H,5-6,14H2,(H,20,21,22);/q;+1/p-1/t9-,10?,11+;/m1./s1"|unknown:OAKVTVYCSROLQN-UHVCZCIOSA-M|unknown:"[Na+].NC(C(=O)N1CC[C@@H]2[C@H]1C(=O)N2S(=O)(=O)[O-])c3ccc(O)cc3"|unknown:chembl130854	uniprotkb:ampC|uniprotkb:Beta-lactamase|uniprotkb:Cephalosporinase|chembl:CHEMBL5031|unknown:betalactamase	psi-mi:"MI:0401"(biochemical)	Heinze-Krauss et al (1998)	pubmed:9767633	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL884132	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:312170"	uniprotkb:P24735	-	-	chembl:CHEMBL338351|unknown:"InChI=1S/C12H13N3O6S.Na/c16-8-3-1-7(2-4-8)13-12(18)14-6-5-9-10(14)11(17)15(9)22(19,20)21;/h1-4,9-10,16H,5-6H2,(H,13,18)(H,19,20,21);/q;+1/p-1/t9-,10+;/m1./s1"|unknown:ASBSPLWAZVMYMN-UXQCFNEQSA-M|unknown:"[Na+].Oc1ccc(NC(=O)N2CC[C@@H]3[C@H]2C(=O)N3S(=O)(=O)[O-])cc1"|unknown:chembl338351	uniprotkb:ampC|uniprotkb:Beta-lactamase|uniprotkb:Cephalosporinase|chembl:CHEMBL5031|unknown:betalactamase	psi-mi:"MI:0401"(biochemical)	Heinze-Krauss et al (1998)	pubmed:9767633	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL884132	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:312413"	uniprotkb:P24735	-	-	chembl:CHEMBL336630|unknown:"InChI=1S/C11H18N4O5S.Na/c16-10-9-8(15(10)21(18,19)20)3-6-14(9)11(17)13-7-1-4-12-5-2-7;/h7-9,12H,1-6H2,(H,13,17)(H,18,19,20);/q;+1/p-1/t8-,9+;/m1./s1"|unknown:PSZBLGOZCKEZNR-RJUBDTSPSA-M|unknown:"[Na+].[O-]S(=O)(=O)N1[C@@H]2CCN([C@@H]2C1=O)C(=O)NC3CCNCC3"|unknown:chembl336630	uniprotkb:ampC|uniprotkb:Beta-lactamase|uniprotkb:Cephalosporinase|chembl:CHEMBL5031|unknown:betalactamase	psi-mi:"MI:0401"(biochemical)	Heinze-Krauss et al (1998)	pubmed:9767633	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL884132	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:312172"	uniprotkb:P24735	-	-	chembl:CHEMBL129090|unknown:"InChI=1S/C10H14N4O6S.Na/c15-8-5(1-3-11-8)12-10(17)13-4-2-6-7(13)9(16)14(6)21(18,19)20;/h5-7H,1-4H2,(H,11,15)(H,12,17)(H,18,19,20);/q;+1/p-1/t5-,6+,7-;/m0./s1"|unknown:NBFLGLXSKVYDRD-UHRUZOLSSA-M|unknown:"[Na+].[O-]S(=O)(=O)N1[C@@H]2CCN([C@@H]2C1=O)C(=O)N[C@H]3CCNC3=O"|unknown:chembl129090	uniprotkb:ampC|uniprotkb:Beta-lactamase|uniprotkb:Cephalosporinase|chembl:CHEMBL5031|unknown:betalactamase	psi-mi:"MI:0401"(biochemical)	Heinze-Krauss et al (1998)	pubmed:9767633	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL884132	chembl:high(ChEMBL given confidence)
chebi:"CHEBI:312101"	uniprotkb:P24735	-	-	chembl:CHEMBL341484|unknown:"InChI=1S/C12H15N5O6S2.Na/c1-6-10(19)13-12(15(2)14-6)24-5-8(18)16-4-3-7-9(16)11(20)17(7)25(21,22)23;/h7,9H,3-5H2,1-2H3,(H,21,22,23);/q;+1/p-1/t7-,9+;/m1./s1"|unknown:BGXLWCVIFXMPDS-JXLXBRSFSA-M|unknown:"[Na+].CN1N=C(C)C(=O)N=C1SCC(=O)N2CC[C@@H]3[C@H]2C(=O)N3S(=O)(=O)[O-]"|unknown:chembl341484	uniprotkb:ampC|uniprotkb:Beta-lactamase|uniprotkb:Cephalosporinase|chembl:CHEMBL5031|unknown:betalactamase	psi-mi:"MI:0401"(biochemical)	Heinze-Krauss et al (1998)	pubmed:9767633	-	taxid:287(pseudomonas aerugino)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0967"(ChEMBL)	chembl:CHEMBL884132	chembl:high(ChEMBL given confidence)
