#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)	Expansion method(s)	Biological role(s) interactor A	Biological role(s) interactor B	Experimental role(s) interactor A	Experimental role(s) interactor B	Type(s) interactor A	Type(s) interactor B	Xref(s) interactor A	Xref(s) interactor B	Interaction Xref(s)	Annotation(s) interactor A	Annotation(s) interactor B	Interaction annotation(s)	Host organism(s)	Interaction parameter(s)	Creation date	Update date	Checksum(s) interactor A	Checksum(s) interactor B	Interaction Checksum(s)	Negative	Feature(s) interactor A	Feature(s) interactor B	Stoichiometry(s) interactor A	Stoichiometry(s) interactor B	Identification method participant A	Identification method participant B
BindingDB_monomerID:3436	BindingDB_polymerID:4028|uniprotkb:P24182	pubchem:5328120	uniprotkb:Q2M8V9	unknown:"Nc1ncc2cc(c(N)nc2n1)-c1c(Br)cccc1Br"(smiles string)|psi-mi:"6-(2,6-Dibromo-phenyl)-pyrido[2,3-d]pyrimidine-2,7-diamine"(display_long)|psi-mi:"6-(2,6-dibromophenyl)pyrido[2,3-d]pyrimidine-2,7-diamine"(display_long)|psi-mi:"6-arylpyrido[2,3-d]pyrimidine deriv. 18"(display_long)|psi-mi:"ACS Chem. Biol. Compound 1"(display_long)|psi-mi:"BDBM3436"(display_long)	psi-mi:"ACC"(display_long)|psi-mi:"Acetyl-CoA carboxylase subunit A"(display_long)|psi-mi:"Biotin Carboxylase"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Mochalkin et al (2009)	pubmed:19413326	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:58650	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:92686|chebi:"CHEBI:17890"	BindingDB_polymerID:5265	pubchem:10685	-	unknown:"OCCc1c[nH]c2ccccc12"(smiles string)|psi-mi:"BDBM92686"(display_long)|psi-mi:"Tryptaphol, 6"(display_long)	psi-mi:"Trp Aprorepressor"(display_long)|psi-mi:"Trp operon repressor"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Marmorstein et al (1987)	pubmed:3549712	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201105	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:92687|chebi:"CHEBI:72821"	BindingDB_polymerID:5265	pubchem:22732585	-	unknown:"Cn1cc(CC(N)C([O-])=O)c2ccccc12"(smiles string)|psi-mi:"1-Methyl-L-tryptophan, 8"(display_long)|psi-mi:"BDBM92687"(display_long)	psi-mi:"Trp Aprorepressor"(display_long)|psi-mi:"Trp operon repressor"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Marmorstein et al (1987)	pubmed:3549712	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201107	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:92688|chebi:"CHEBI:32732"	BindingDB_polymerID:5265	pubchem:89366	-	unknown:"NC(Cc1c[nH]c2ccccc12)C(N)=O"(smiles string)|psi-mi:"BDBM92688"(display_long)|psi-mi:"L-Tryptophanamide, 9"(display_long)	psi-mi:"Trp Aprorepressor"(display_long)|psi-mi:"Trp operon repressor"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Marmorstein et al (1987)	pubmed:3549712	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201108	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:92689	BindingDB_polymerID:5265	pubchem:70702079	-	unknown:"COc1ccc2[nH]cc(CC([NH3+])C([O-])=O)c2c1"(smiles string)|psi-mi:"5-Methoxyu-L-tryptophan, 11"(display_long)|psi-mi:"BDBM92689"(display_long)	psi-mi:"Trp Aprorepressor"(display_long)|psi-mi:"Trp operon repressor"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Marmorstein et al (1987)	pubmed:3549712	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201110	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:92690	BindingDB_polymerID:5265	pubchem:70702080	-	unknown:"[O-]C(=O)C(Cc1c[nH]c2ccccc12)[NH+]=C"(smiles string)|psi-mi:"BDBM92690"(display_long)|psi-mi:"L-Abrine, 12"(display_long)	psi-mi:"Trp Aprorepressor"(display_long)|psi-mi:"Trp operon repressor"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Marmorstein et al (1987)	pubmed:3549712	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201111	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:92691|chebi:"CHEBI:24813"	BindingDB_polymerID:5265	pubchem:9548603	-	unknown:"OC(Cc1c[nH]c2ccccc12)C([O-])=O"(smiles string)|psi-mi:"BDBM92691"(display_long)|psi-mi:"L-Indole-3-lactic acid, 13"(display_long)	psi-mi:"Trp Aprorepressor"(display_long)|psi-mi:"Trp operon repressor"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Marmorstein et al (1987)	pubmed:3549712	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201112	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:92692	BindingDB_polymerID:5265	pubchem:122205	-	unknown:"COC(=O)C(N)Cc1c[nH]c2ccccc12"(smiles string)|psi-mi:"BDBM92692"(display_long)|psi-mi:"L-Tryptophan methyl ester, 14"(display_long)	psi-mi:"Trp Aprorepressor"(display_long)|psi-mi:"Trp operon repressor"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Marmorstein et al (1987)	pubmed:3549712	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201113	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:92693|chebi:"CHEBI:57887"	BindingDB_polymerID:5265	pubchem:3985862	-	unknown:"[NH3+]CCc1c[nH]c2ccccc12"(smiles string)|psi-mi:"BDBM92693"(display_long)|psi-mi:"Tryptamine, 15"(display_long)	psi-mi:"Trp Aprorepressor"(display_long)|psi-mi:"Trp operon repressor"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Marmorstein et al (1987)	pubmed:3549712	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201114	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:92694|chebi:"CHEBI:30854"	BindingDB_polymerID:5265	pubchem:801	-	unknown:"[O-]C(=O)Cc1c[nH]c2ccccc12"(smiles string)|psi-mi:"BDBM92694"(display_long)|psi-mi:"Indole-3-acetic acid, 16"(display_long)	psi-mi:"Trp Aprorepressor"(display_long)|psi-mi:"Trp operon repressor"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Marmorstein et al (1987)	pubmed:3549712	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201115	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:92695	BindingDB_polymerID:5265	pubchem:70702081	-	unknown:"[NH3+]C(Cc1c[nH]c2cc(ccc12)[N+]([O-])=O)C([O-])=O"(smiles string)|psi-mi:"6-Nitro-L-tryptophan, 17"(display_long)|psi-mi:"BDBM92695"(display_long)	psi-mi:"Trp Aprorepressor"(display_long)|psi-mi:"Trp operon repressor"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Marmorstein et al (1987)	pubmed:3549712	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201116	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:92696	BindingDB_polymerID:5265	pubchem:70702082	-	unknown:"[O-]C(=O)C(Cc1c[nH]c2ccccc12)[NH2+]C=O"(smiles string)|psi-mi:"BDBM92696"(display_long)|psi-mi:"N-Formyl-L-tryptophan, 18"(display_long)	psi-mi:"Trp Aprorepressor"(display_long)|psi-mi:"Trp operon repressor"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Marmorstein et al (1987)	pubmed:3549712	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201117	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:92697|chebi:"CHEBI:43295"	BindingDB_polymerID:5265	pubchem:10328	-	unknown:"C1Cc2ccccc2N1"(smiles string)|psi-mi:"BDBM92697"(display_long)|psi-mi:"Indoline, 19"(display_long)	psi-mi:"Trp Aprorepressor"(display_long)|psi-mi:"Trp operon repressor"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Marmorstein et al (1987)	pubmed:3549712	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201118	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:92699	BindingDB_polymerID:5265	pubchem:70702083	-	unknown:"[NH3+]C(Cc1c[nH]c2ncccc12)C([O-])=O"(smiles string)|psi-mi:"7-Aza-L-tryptophan, 21"(display_long)|psi-mi:"BDBM92699"(display_long)	psi-mi:"Trp Aprorepressor"(display_long)|psi-mi:"Trp operon repressor"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Marmorstein et al (1987)	pubmed:3549712	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201120	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:92700|chebi:"CHEBI:28171"	BindingDB_polymerID:5265	pubchem:25243949	-	unknown:"[NH3+]C(Cc1c[nH]c2ccc(O)cc12)C([O-])=O"(smiles string)|psi-mi:"5-Hydroxy-L-tryptophan, 22"(display_long)|psi-mi:"BDBM92700"(display_long)	psi-mi:"Trp Aprorepressor"(display_long)|psi-mi:"Trp operon repressor"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Marmorstein et al (1987)	pubmed:3549712	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201121	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:92701|chebi:"CHEBI:76052"	BindingDB_polymerID:5265	pubchem:57397115	-	unknown:"[NH3+]C(Cc1ccccc1)C([O-])=O"(smiles string)|psi-mi:"BDBM92701"(display_long)|psi-mi:"L-Phenylalanine, 23"(display_long)	psi-mi:"Trp Aprorepressor"(display_long)|psi-mi:"Trp operon repressor"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Marmorstein et al (1987)	pubmed:3549712	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201122	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:92702|chebi:"CHEBI:32789"	BindingDB_polymerID:5265	pubchem:4300518	-	unknown:"[NH3+]C(Cc1ccc(O)cc1)C([O-])=O"(smiles string)|psi-mi:"BDBM92702"(display_long)|psi-mi:"L-Tyrosine, 24"(display_long)	psi-mi:"Trp Aprorepressor"(display_long)|psi-mi:"Trp operon repressor"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Marmorstein et al (1987)	pubmed:3549712	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201123	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:92961|chebi:"CHEBI:9533"	BindingDB_polymerID:5340	pubchem:1131	-	unknown:"Cc1c(CCOP(O)(O)=O)sc[n+]1Cc1cnc(C)nc1N"(smiles string)|psi-mi:"BDBM92961"(display_long)|psi-mi:"ThMP"(display_long)	psi-mi:"Thiamine-binding periplasmic protein"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Soriano et al (2008)	pubmed:18177053	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201677	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:92962|chebi:"CHEBI:9532"	BindingDB_polymerID:5340	pubchem:1132	-	unknown:"Cc1c(CCOP(O)(=O)OP(O)(O)=O)sc[n+]1Cc1cnc(C)nc1N"(smiles string)|psi-mi:"BDBM92962"(display_long)|psi-mi:"ThDP"(display_long)	psi-mi:"Thiamine-binding periplasmic protein"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Soriano et al (2008)	pubmed:18177053	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201678	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:93009|chebi:"CHEBI:32679"	BindingDB_polymerID:5353	pubchem:25244553	-	unknown:"NC(=O)CCC([NH3+])C([O-])=O"(smiles string)|psi-mi:"BDBM93009"(display_long)|psi-mi:"Glutamine Analogue, 1"(display_long)	psi-mi:"Carbamoyl-phosphate synthase (H353N)"(display_long)|psi-mi:"Carbamoyl-phosphate synthetase"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Miran et al (1991)	pubmed:1868065	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201740	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:93010|chebi:"CHEBI:21847"	BindingDB_polymerID:5353	pubchem:517482	-	unknown:"[NH3+]C(CCC(=O)NO)C([O-])=O"(smiles string)|psi-mi:"BDBM93010"(display_long)|psi-mi:"Glutamine Analogue, 2"(display_long)	psi-mi:"Carbamoyl-phosphate synthase (H353N)"(display_long)|psi-mi:"Carbamoyl-phosphate synthetase"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Miran et al (1991)	pubmed:1868065	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201741	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:93011|chebi:"CHEBI:21847"	BindingDB_polymerID:5353	pubchem:71463446	-	unknown:"NNC(=O)CCC([NH3+])C([O-])=O"(smiles string)|psi-mi:"BDBM93011"(display_long)|psi-mi:"Glutamine Analogue, 3"(display_long)	psi-mi:"Carbamoyl-phosphate synthase (H353N)"(display_long)|psi-mi:"Carbamoyl-phosphate synthetase"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Miran et al (1991)	pubmed:1868065	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201742	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:93012|chebi:"CHEBI:76051"	BindingDB_polymerID:5353	pubchem:4525487	-	unknown:"[NH3+]C(CCC([O-])=O)C([O-])=O"(smiles string)|psi-mi:"BDBM93012"(display_long)|psi-mi:"Glutamine Analogue, 4"(display_long)	psi-mi:"Carbamoyl-phosphate synthase (H353N)"(display_long)|psi-mi:"Carbamoyl-phosphate synthetase"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Miran et al (1991)	pubmed:1868065	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201743	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:93013	BindingDB_polymerID:5353	pubchem:71463447	-	unknown:"COC(=O)CCC([NH3+])C([O-])=O"(smiles string)|psi-mi:"BDBM93013"(display_long)|psi-mi:"Glutamine Analogue, 5"(display_long)	psi-mi:"Carbamoyl-phosphate synthase (H353N)"(display_long)|psi-mi:"Carbamoyl-phosphate synthetase"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Miran et al (1991)	pubmed:1868065	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:201744	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:93205	BindingDB_polymerID:5393	pubchem:71463550	-	unknown:"OC1CC(OC(CP([O-])([O-])=O)C1O)C([O-])=O"(smiles string)|psi-mi:"4,5-dihydroxy-6-(phosphonatomethyl)oxane-2-carboxylate, 3"(display_long)|psi-mi:"BDBM93205"(display_long)	psi-mi:"3-dehydroquinate synthase"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Widlanski et al (1989)	pubmed:2611201	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:202089	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:93206	BindingDB_polymerID:5393	pubchem:71463552	-	unknown:"OC1CC(O)(OC(CP([O-])([O-])=O)C1O)C([O-])=O"(smiles string)|psi-mi:"2,4,5-trihydroxy-6-(phosphonatomethyl)oxane-2-carboxylate, 4"(display_long)|psi-mi:"BDBM93206"(display_long)	psi-mi:"3-dehydroquinate synthase"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Widlanski et al (1989)	pubmed:2611201	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:202090	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:96194	BindingDB_polymerID:50006716	pubchem:789790	-	unknown:"OC(=O)c1ccccc1NS(=O)(=O)c1ccc(O)c(c1)C(O)=O"(smiles string)|psi-mi:"5-[(2-carboxyphenyl)sulfamoyl]-2-hydroxy-benzoic acid"(display_long)|psi-mi:"5-[(2-carboxyphenyl)sulfamoyl]-2-hydroxybenzoic acid"(display_long)|psi-mi:"5-[(2-carboxyphenyl)sulfamoyl]-2-oxidanyl-benzoic acid"(display_long)|psi-mi:"BDBM96194"(display_long)|psi-mi:"MLS000104597"(display_long)|psi-mi:"SMR000054530"(display_long)	psi-mi:"CM"(display_long)|psi-mi:"Chorismate mutase"(display_long)|psi-mi:"JW2580"(display_long)|psi-mi:"P-protein"(display_long)|psi-mi:"PDT"(display_long)|psi-mi:"Prephenate dehydratase"(display_long)|psi-mi:"pheA"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Meneely et al (2014)	pubmed:25282647	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:50242932	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:100279	BindingDB_polymerID:5353	pubchem:161948	-	unknown:"O[C@@H]1[C@@H](COP(O)(O)=O)O[C@H]([C@@H]1O)n1cnc2c3nccn3cnc12"(smiles string)|psi-mi:"BDBM100279"(display_long)|psi-mi:"Etheno-AMP"(display_long)|psi-mi:"[(2R,3S,4R,5R)-3,4-dihydroxy-5-imidazo[2,1-f]purin-3-yloxolan-2-yl]methyl dihydrogen phosphate"(display_long)	psi-mi:"Carbamoyl-phosphate synthase (H353N)"(display_long)|psi-mi:"Carbamoyl-phosphate synthetase"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Kasprzak et al (1988)	pubmed:3069127	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:217476	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:100283|chebi:"CHEBI:17052"	BindingDB_polymerID:50003098	pubchem:121947	-	unknown:"O[C@@H]1CC(=C[C@@H](OP(O)(O)=O)[C@H]1O)C(O)=O"(smiles string)|psi-mi:"(3R,4S,5R)-4,5-dihydroxy-3-phosphonooxycyclohexene-1-carboxylic acid"(display_long)|psi-mi:"BDBM100283"(display_long)|psi-mi:"Shikimate-3-phosphate"(display_long)	psi-mi:"5-enolpyruvylshikimate-3-phosphate synthase"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Anderson et al (1988)	pubmed:3284585	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:217481	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:106940	BindingDB_polymerID:5800	pubchem:368648	-	unknown:"Clc1ccc(cc1)-n1[se]c2ccccc2c1=O"(smiles string)|psi-mi:"BDBM106940"(display_long)|psi-mi:"US8592468, EbSe7"(display_long)	psi-mi:"Thioredoxin reductase (TrxR)"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Holmgren et al (2013)	patent:US8592468	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:226101	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:106941	BindingDB_polymerID:5800	pubchem:57539195	-	unknown:"Cc1cc(Cl)ccc1-n1[se]c2ccccc2c1=O"(smiles string)|psi-mi:"BDBM106941"(display_long)|psi-mi:"US8592468, EbSe8"(display_long)	psi-mi:"Thioredoxin reductase (TrxR)"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Holmgren et al (2013)	patent:US8592468	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:226102	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:106942	BindingDB_polymerID:5800	pubchem:58525727	-	unknown:"O=COc1ccccc1-n1[se]c2ccccc2c1=O"(smiles string)|psi-mi:"BDBM106942"(display_long)|psi-mi:"US8592468, EbSe9"(display_long)	psi-mi:"Thioredoxin reductase (TrxR)"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Holmgren et al (2013)	patent:US8592468	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:226103	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:106943	BindingDB_polymerID:5800	pubchem:192654	-	unknown:"OC(=O)c1ccc(cc1)-n1[se]c2ccccc2c1=O"(smiles string)|psi-mi:"BDBM106943"(display_long)|psi-mi:"US8592468, EbSe10"(display_long)	psi-mi:"Thioredoxin reductase (TrxR)"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Holmgren et al (2013)	patent:US8592468	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:226104	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:106944	BindingDB_polymerID:5800	pubchem:3012947	-	unknown:"O=c1[nH][se]c2ccccc12"(smiles string)|psi-mi:"BDBM106944"(display_long)|psi-mi:"US8592468, EbSe2"(display_long)	psi-mi:"Thioredoxin reductase (TrxR)"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Holmgren et al (2013)	patent:US8592468	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:226105	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:106945	BindingDB_polymerID:5800	pubchem:171397	-	unknown:"Cn1[se]c2ccccc2c1=O"(smiles string)|psi-mi:"BDBM106945"(display_long)|psi-mi:"US8592468, EbSe3"(display_long)	psi-mi:"Thioredoxin reductase (TrxR)"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Holmgren et al (2013)	patent:US8592468	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:226106	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:106946	BindingDB_polymerID:5800	pubchem:368645	-	unknown:"CC(C)(C)n1[se]c2ccccc2c1=O"(smiles string)|psi-mi:"BDBM106946"(display_long)|psi-mi:"US8592468, EbSe4"(display_long)	psi-mi:"Thioredoxin reductase (TrxR)"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Holmgren et al (2013)	patent:US8592468	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:226107	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:106947	BindingDB_polymerID:5800	pubchem:13277185	-	unknown:"Clc1ccc(nc1)-n1[se]c2ccccc2c1=O"(smiles string)|psi-mi:"BDBM106947"(display_long)|psi-mi:"US8592468, EbSe11"(display_long)	psi-mi:"Thioredoxin reductase (TrxR)"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Holmgren et al (2013)	patent:US8592468	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:226108	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
BindingDB_monomerID:106948	BindingDB_polymerID:5800	pubchem:57539194	-	unknown:"[O-][N+](=O)c1cccnc1-n1[se]c2ccccc2c1=O"(smiles string)|psi-mi:"BDBM106948"(display_long)|psi-mi:"US8592468, EbSe12"(display_long)	psi-mi:"Thioredoxin reductase (TrxR)"(display_long)	psi-mi:"MI:0045"(experimental interaction detection)	Holmgren et al (2013)	patent:US8592468	-	taxid:83333(Escherichia coli)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:1123"(BindingDB)	bindingdb:226109	-	-	-	-	-	-	psi-mi:"MI:0328"(small molecule)	psi-mi:"MI:0326"(protein)
