"PARTICIPANT","PARTICIPANT_TYPE","PARTICIPANT_NAME","UNIFICATION_XREF","RELATIONSHIP_XREF"
"P0A858","ProteinReference","TpiA","Database of Interacting Proteins:DIP-31849N;EcoCyc:TPI-MONOMER;EcoliWiki:b3919;MODBASE:P0A858;Mint:MINT-1228759;NCBI Reference Sequences Database:NP_418354;Pride:P0A858;Protein Model Portal:P0A858;SWISS-MODEL:P0A858;UniProt:P0A858","InterPro:IPR000652;InterPro:IPR013785;InterPro:IPR020861;InterPro:IPR022896;Panther:PTHR21139;Pfam:PF00121;Prosite:PS00171;Prosite:PS51440;Protein Data Bank:1TMH;Protein Data Bank:1TRE"
"UQ","SmallMoleculeReference","UQ","ChEBI:CHEBI:16389;EcoCyc:Ubiquinones",NA
"P0A9P0","ProteinReference","Lpd","Database of Interacting Proteins:DIP-6854N;EcoCyc:E3-MONOMER;EcoliWiki:b0116;MODBASE:P0A9P0;Mint:MINT-1242510;NCBI Reference Sequences Database:NP_414658;Pride:P0A9P0;Protein Model Portal:P0A9P0;Protein Ontology:PRO_000023109;SWISS-MODEL:P0A9P0;Swiss-Model:P0A9P0;UniProt:P0A9P0","InterPro:IPR004099;InterPro:IPR006258;InterPro:IPR012999;InterPro:IPR016156;InterPro:IPR023753;Panther:PTHR22912:SF20;Pfam:PF02852;Pfam:PF07992;Prints:PR00368;Prosite:PS00076;Protein Data Bank:4JDR"
"F6P","SmallMoleculeReference","F6P","CAS:643-13-0;ChEBI:CHEBI:57634;ChemSpider:10239172;EcoCyc:FRUCTOSE-6P;IAF1260:f6p;PubChem-compound:21604863",NA
"Cadmium","SmallMoleculeReference",NA,"ChEBI:CHEBI:48775;ChemSpider:28935;EcoCyc:CD+2;HMDB:HMDB03638;IAF1260:cd2;KEGG LIGAND:C01413;PubChem-compound:31193",NA
"P0AC33","ProteinReference","FumA","Database of Interacting Proteins:DIP-36200N;EcoCyc:FUMA-MONOMER;EcoliWiki:b1612;Mint:MINT-1310290;NCBI Reference Sequences Database:NP_416129;Pride:P0AC33;Protein Model Portal:P0AC33;Protein Ontology:PRO_000022734;SWISS-MODEL:P0AC33;UniProt:P0AC33","InterPro:IPR004646;InterPro:IPR004647;InterPro:IPR011167;InterPro:IPR020557;Pfam:PF05681;Pfam:PF05683;Prosite:PS00163"
"H2O","SmallMoleculeReference",NA,"CAS:7732-18-5;ChEBI:CHEBI:15377;ChemSpider:937;EcoCyc:WATER;HMDB:HMDB02111;IAF1260:h2o;KEGG LIGAND:C00001;MetaboLights:MTBLC15377;PubChem-compound:962",NA
"P14407","ProteinReference","FumB","EcoCyc:FUMB-MONOMER;EcoliWiki:b4122;NCBI Reference Sequences Database:NP_418546;Pride:P14407;Protein Model Portal:P14407;Protein Ontology:PRO_000022735;SWISS-MODEL:P14407;UniProt:P14407","InterPro:IPR004646;InterPro:IPR004647;InterPro:IPR011167;InterPro:IPR020557;Pfam:PF05681;Pfam:PF05683;Prosite:PS00163"
"PHMB","SmallMoleculeReference",NA,"ChemSpider:15605527;EcoCyc:PHMB;PubChem-compound:3647458",NA
"Ca++","SmallMoleculeReference",NA,"ChEBI:CHEBI:29108;ChemSpider:266;EcoCyc:CA+2;HMDB:HMDB00464;IAF1260:ca2;KEGG LIGAND:C00076;MetaboLights:MTBLC29108;PubChem-compound:271",NA
"DHAP","SmallMoleculeReference","DHAP","CAS:57-04-5;ChEBI:CHEBI:57642;ChemSpider:3833110;EcoCyc:DIHYDROXY-ACETONE-PHOSPHATE;HMDB:HMDB01473;IAF1260:dhap;KEGG LIGAND:C00111;MetaboLights:MTBLC57642;PubChem-compound:4643300;RefMet:Dihydroxyacetone phosphate",NA
"P33940","ProteinReference","Mqo","EcoCyc:EG12069-MONOMER;EcoliWiki:b2210;MODBASE:P33940;NCBI Reference Sequences Database:NP_416714;Pride:P33940;Protein Model Portal:P33940;Protein Ontology:PRO_000023280;SWISS-MODEL:P33940;UniProt:P33940","InterPro:IPR006231;InterPro:IPR023753;Panther:PTHR13847:SF224;Pfam:PF06039"
"benzoylformaldehyde","SmallMoleculeReference",NA,"ChEBI:CHEBI:88868;ChemSpider:13470;EcoCyc:PHENYLGLYOXAL;PubChem-compound:14090",NA
"chloride ion","SmallMoleculeReference",NA,"ChEBI:CHEBI:17996;ChemSpider:306;EcoCyc:CL-;HMDB:HMDB00492;IAF1260:cl;KEGG LIGAND:C00698;MetaboLights:MTBLC17996;PubChem-compound:312;UMBBD Compound:c0884",NA
"AsO43-","SmallMoleculeReference",NA,"CAS:7778-39-4;ChEBI:CHEBI:48597;ChemSpider:228;EcoCyc:ARSENATE;HMDB:HMDB12190;IAF1260:aso4;KEGG LIGAND:C01478;PubChem-compound:233",NA
"P0AD61","ProteinReference","PykF","Database of Interacting Proteins:DIP-36221N;EcoCyc:PKI-MONOMER;EcoliWiki:b1676;MODBASE:P0AD61;NCBI Reference Sequences Database:NP_416191;Pride:P0AD61;Protein Model Portal:P0AD61;Protein Ontology:PRO_000023656;SWISS-MODEL:P0AD61;Swiss-Model:P0AD61;UniProt:P0AD61","InterPro:IPR001697;InterPro:IPR011037;InterPro:IPR015793;InterPro:IPR015795;InterPro:IPR015813;InterPro:IPR018209;Panther:PTHR11817;Pfam:PF00224;Pfam:PF02887;Prints:PR01050;Prosite:PS00110;Protein Data Bank:1E0T;Protein Data Bank:1E0U;Protein Data Bank:1PKY;Protein Data Bank:4YNG"
"P0AC41","ProteinReference","SdhA","Database of Interacting Proteins:DIP-31877N;EcoCyc:SDH-FLAVO;EcoliWiki:b0723;MODBASE:P0AC41;Mint:MINT-6478272;NCBI Reference Sequences Database:NP_415251;Pride:P0AC41;Protein Model Portal:P0AC41;Protein Ontology:PRO_000023918;SWISS-MODEL:P0AC41;UniProt:P0AC41","InterPro:IPR003952;InterPro:IPR003953;InterPro:IPR011281;InterPro:IPR014006;InterPro:IPR015939;InterPro:IPR023753;InterPro:IPR027477;Panther:PTHR11632:SF5;Pfam:PF00890;Pfam:PF02910;Prints:PR00368;Prosite:PS00504;Protein Data Bank:1NEK;Protein Data Bank:1NEN;Protein Data Bank:2ACZ;Protein Data Bank:2AD0;Protein Data Bank:2WDQ;Protein Data Bank:2WDR;Protein Data Bank:2WDV;Protein Data Bank:2WP9;Protein Data Bank:2WS3;Protein Data Bank:2WU2;Protein Data Bank:2WU5"
"NADPH","SmallMoleculeReference",NA,"CAS:2646-71-1;ChEBI:CHEBI:57783;ChemSpider:10239199;EcoCyc:NADPH;HMDB:HMDB00221;IAF1260:nadph;KEGG LIGAND:C00005;MetaboLights:MTBLC57783;PubChem-compound:15983949;RefMet:NADPH",NA
"guanosine-triphosphate","SmallMoleculeReference",NA,"CAS:86-01-1;ChEBI:CHEBI:37565;ChemSpider:5414499;EcoCyc:GTP;HMDB:HMDB01273;IAF1260:gtp;KEGG LIGAND:C00044;MetaboLights:MTBLC37565;PubChem-compound:7058167;RefMet:GTP",NA
"DPN-ox","SmallMoleculeReference",NA,"CAS:53-84-9;ChEBI:CHEBI:57540;ChemSpider:10239196;EcoCyc:NAD;HMDB:HMDB00902;IAF1260:nad;KEGG LIGAND:C00003;MetaboLights:MTBLC57540;PubChem-compound:15938971;RefMet:NAD+",NA
"peroxide radical","SmallMoleculeReference",NA,"ChEBI:CHEBI:18421;EcoCyc:SUPER-OXIDE;HMDB:HMDB02168;IAF1260:o2s;KEGG LIGAND:C00704;MetaboLights:MTBLC18421;PubChem-compound:5359597",NA
"glyox","SmallMoleculeReference",NA,"CAS:298-12-4;ChEBI:CHEBI:36655;EcoCyc:GLYOX;HMDB:HMDB00119;IAF1260:glx;KEGG LIGAND:C00048;KNApSAcK:C00001186;MetaboLights:MTBLC36655;PubChem-compound:3614358;RefMet:Glyoxylic acid",NA
"potassium","SmallMoleculeReference",NA,"ChEBI:CHEBI:29103;ChemSpider:791;EcoCyc:K+;HMDB:HMDB00586;IAF1260:k;KEGG LIGAND:C00238;MetaboLights:MTBLC29103;PubChem-compound:813",NA
"P06959","ProteinReference",NA,"Database of Interacting Proteins:DIP-9040N;EcoCyc:E2P-MONOMER;EcoliWiki:b0115;MODBASE:P06959;Mint:MINT-1311573;Pride:P06959;Protein Model Portal:P06959;Protein Ontology:PRO_000022039;SWISS-MODEL:P06959;Swiss-Model:P06959;UniProt:P06959","InterPro:IPR000089;InterPro:IPR001078;InterPro:IPR003016;InterPro:IPR004167;InterPro:IPR006256;InterPro:IPR011053;Panther:PTHR43178:SF4;Pfam:PF00198;Pfam:PF00364;Pfam:PF02817;Prosite:PS00189;Prosite:PS50968;Prosite:PS51826;Protein Data Bank:1QJO;Protein Data Bank:2K7V"
"adenosine-5'-triphosphate","SmallMoleculeReference",NA,"CAS:56-65-5;ChEBI:CHEBI:30616;ChemSpider:4574455;EcoCyc:ATP;HMDB:HMDB00538;IAF1260:atp;KEGG LIGAND:C00002;MetaboLights:MTBLC30616;PubChem-compound:5461108;RefMet:ATP",NA
"P21829","ProteinReference","YbhA","EcoCyc:EG11239-MONOMER;EcoliWiki:b0766;MODBASE:P21829;NCBI Reference Sequences Database:NP_415287;Pride:P21829;Protein Model Portal:P21829;SWISS-MODEL:P21829;UniProt:P21829","InterPro:IPR000150;InterPro:IPR006379;InterPro:IPR023214;Pfam:PF08282;Prosite:PS01228;Prosite:PS01229"
"a 2-alkyl-dinitrophenol derivative","SmallMoleculeReference",NA,"EcoCyc:2-Alkyl-Dinitrophenol-Derivatives",NA
"P0A799","ProteinReference","Pgk","Database of Interacting Proteins:DIP-36163N;EcoCyc:PGK;EcoliWiki:b2926;Mint:MINT-1229247;NCBI Reference Sequences Database:NP_417401;Pride:P0A799;Protein Model Portal:P0A799;Protein Ontology:PRO_000023523;SWISS-MODEL:P0A799;Swiss-Model:P0A799;UniProt:P0A799","InterPro:IPR001576;InterPro:IPR015824;InterPro:IPR015911;Panther:PTHR11406;Pfam:PF00162;Prints:PR00477;Prosite:PS00111;Protein Data Bank:1ZMR"
"P0AFG8","ProteinReference","AceE","Database of Interacting Proteins:DIP-9039N;Database of Protein Disorder:DP00427;EcoCyc:E1P-MONOMER;EcoliWiki:b0114;Mint:MINT-1261483;NCBI Reference Sequences Database:NP_414656;Pride:P0AFG8;Protein Model Portal:P0AFG8;Protein Ontology:PRO_000022038;SWISS-MODEL:P0AFG8;Swiss-Model:P0AFG8;UniProt:P0AFG8","InterPro:IPR004660;InterPro:IPR005474;InterPro:IPR009014;InterPro:IPR029061;Panther:PTHR11624;Pfam:PF00456;Protein Data Bank:1L8A;Protein Data Bank:1RP7;Protein Data Bank:2G25;Protein Data Bank:2G28;Protein Data Bank:2G67;Protein Data Bank:2IEA;Protein Data Bank:2QTA;Protein Data Bank:2QTC"
"succinyl-coenzyme A","SmallMoleculeReference",NA,"CAS:604-98-8;ChEBI:CHEBI:57292;EcoCyc:SUC-COA;HMDB:HMDB01022;IAF1260:succoa;KEGG LIGAND:C00091;MetaboLights:MTBLC57292;PubChem-compound:45266545;RefMet:Succinyl-CoA",NA
"5-(3-carboxy-4-nitro-phenyl)disulfanyl-2-nitro-benzoic acid","SmallMoleculeReference",NA,"ChemSpider:5367523;EcoCyc:DITHIO-NITROBENZOATE;PubChem-compound:7000011",NA
"P0AFG6","ProteinReference",NA,"Database of Interacting Proteins:DIP-35787N;EcoCyc:E2O-MONOMER;EcoliWiki:b0727;Mint:MINT-1242608;Pride:P0AFG6;Protein Model Portal:P0AFG6;Protein Ontology:PRO_000024003;SWISS-MODEL:P0AFG6;Swiss-Model:P0AFG6;UniProt:P0AFG6","InterPro:IPR000089;InterPro:IPR001078;InterPro:IPR003016;InterPro:IPR004167;InterPro:IPR006255;InterPro:IPR011053;Pfam:PF00198;Pfam:PF00364;Pfam:PF02817;Prosite:PS00189;Prosite:PS50968;Prosite:PS51826;Protein Data Bank:1BAL;Protein Data Bank:1BBL;Protein Data Bank:1C4T;Protein Data Bank:1E2O;Protein Data Bank:1PMR;Protein Data Bank:1SCZ;Protein Data Bank:1W4H;Protein Data Bank:2BTG;Protein Data Bank:2BTH;Protein Data Bank:2WXC"
"P0A796","ProteinReference","PfkA","Database of Interacting Proteins:DIP-35841N;EcoCyc:6PFK-1-MONOMER;EcoliWiki:b3916;MODBASE:P0A796;Mint:MINT-1322275;NCBI Reference Sequences Database:NP_418351;Pride:P0A796;Protein Model Portal:P0A796;Protein Ontology:PRO_000023514;SWISS-MODEL:P0A796;UniProt:P0A796","InterPro:IPR000023;InterPro:IPR012003;InterPro:IPR012828;InterPro:IPR015912;InterPro:IPR022953;Pfam:PF00365;Prints:PR00476;Prosite:PS00433;Protein Data Bank:1PFK;Protein Data Bank:2PFK"
"P0AFG3","ProteinReference","SucA","Database of Interacting Proteins:DIP-36225N;EcoCyc:E1O-MONOMER;EcoliWiki:b0726;MODBASE:P0AFG3;Mint:MINT-1243484;NCBI Reference Sequences Database:NP_415254;Pride:P0AFG3;Protein Model Portal:P0AFG3;Protein Ontology:PRO_000024002;SWISS-MODEL:P0AFG3;UniProt:P0AFG3","InterPro:IPR001017;InterPro:IPR005475;InterPro:IPR011603;InterPro:IPR029061;InterPro:IPR031717;InterPro:IPR032106;Panther:PTHR23152;Pfam:PF00676;Pfam:PF02779;Pfam:PF16078;Pfam:PF16870;Protein Data Bank:2JGD;Smart:SM00861"
"propanedioic acid","SmallMoleculeReference",NA,"CAS:141-82-2;ChEBI:CHEBI:15792;ChemSpider:8731;DrugBank:DB02201;EcoCyc:MALONATE;HMDB:HMDB00691;KEGG LIGAND:C00383;PubChem-compound:9084;RefMet:Malonic acid",NA
"P0A6P9","ProteinReference","Eno","Database of Interacting Proteins:DIP-31847N;EcoCyc:ENOLASE-MONOMER;EcoliWiki:b2779;MODBASE:P0A6P9;Mint:MINT-1230935;NCBI Reference Sequences Database:NP_417259;Pride:P0A6P9;Protein Model Portal:P0A6P9;Protein Ontology:PRO_000022518;SWISS-MODEL:P0A6P9;UniProt:P0A6P9","InterPro:IPR000941;InterPro:IPR020809;InterPro:IPR020810;InterPro:IPR020811;InterPro:IPR029017;InterPro:IPR029065;InterPro:IPR034390;Panther:PTHR11902;Pfam:PF00113;Pfam:PF03952;Prints:PR00148;Prosite:PS00164;Protein Data Bank:1E9I;Protein Data Bank:2FYM;Protein Data Bank:3H8A;Smart:SM01192;Smart:SM01193"
"P0A836","ProteinReference","SucC","Database of Interacting Proteins:DIP-31852N;EcoCyc:SUCCCOASYN-BETA;EcoliWiki:b0728;MODBASE:P0A836;NCBI Reference Sequences Database:NP_415256;Pride:P0A836;Protein Model Portal:P0A836;Protein Ontology:PRO_000024004;SWISS-MODEL:P0A836;UniProt:P0A836","InterPro:IPR005809;InterPro:IPR005811;InterPro:IPR011761;InterPro:IPR013650;InterPro:IPR013815;InterPro:IPR016102;InterPro:IPR017866;Panther:PTHR11815;Pfam:PF00549;Pfam:PF08442;Prosite:PS01217;Prosite:PS50975;Protein Data Bank:1CQI;Protein Data Bank:1CQJ;Protein Data Bank:1JKJ;Protein Data Bank:1JLL;Protein Data Bank:1SCU;Protein Data Bank:2NU6;Protein Data Bank:2NU7;Protein Data Bank:2NU8;Protein Data Bank:2NU9;Protein Data Bank:2NUA;Protein Data Bank:2SCU"
"P07014","ProteinReference","SdhB","Database of Interacting Proteins:DIP-10836N;EcoCyc:SDH-FE-S;EcoliWiki:b0724;MODBASE:P07014;NCBI Reference Sequences Database:NP_415252;Pride:P07014;Protein Model Portal:P07014;Protein Ontology:PRO_000023919;SWISS-MODEL:P07014;UniProt:P07014","InterPro:IPR001041;InterPro:IPR004489;InterPro:IPR009051;InterPro:IPR012675;InterPro:IPR017896;InterPro:IPR017900;InterPro:IPR025192;Pfam:PF13085;Prosite:PS00198;Prosite:PS51085;Prosite:PS51379;Protein Data Bank:1NEK;Protein Data Bank:1NEN;Protein Data Bank:2ACZ;Protein Data Bank:2AD0;Protein Data Bank:2WDQ;Protein Data Bank:2WDR;Protein Data Bank:2WDV;Protein Data Bank:2WP9;Protein Data Bank:2WS3;Protein Data Bank:2WU2;Protein Data Bank:2WU5"
"P0AB71","ProteinReference","FbaA","Database of Interacting Proteins:DIP-31872N;EcoCyc:FRUCTBISALD-CLASSII-MONOMER;EcoliWiki:b2925;NCBI Reference Sequences Database:NP_417400;Pride:P0AB71;Protein Model Portal:P0AB71;Protein Ontology:PRO_000022574;SWISS-MODEL:P0AB71;UniProt:P0AB71","InterPro:IPR000771;InterPro:IPR006411;InterPro:IPR013785;Pfam:PF01116;Prosite:PS00602;Prosite:PS00806;Protein Data Bank:1B57;Protein Data Bank:1DOS;Protein Data Bank:1GYN;Protein Data Bank:1ZEN"
"P61889","ProteinReference","Mdh","Database of Interacting Proteins:DIP-35924N;EcoCyc:MALATE-DEHASE-MONOMER;EcoliWiki:b3236;MODBASE:P61889;NCBI Reference Sequences Database:NP_417703;Pride:P61889;Protein Model Portal:P61889;Protein Ontology:PRO_000023174;SWISS-MODEL:P61889;UniProt:P61889","InterPro:IPR001236;InterPro:IPR001252;InterPro:IPR001557;InterPro:IPR010097;InterPro:IPR015955;InterPro:IPR016040;InterPro:IPR022383;InterPro:IPR023958;Panther:PTHR11540;Pfam:PF00056;Pfam:PF02866;Prosite:PS00068;Protein Data Bank:1CME;Protein Data Bank:1EMD;Protein Data Bank:1IB6;Protein Data Bank:1IE3;Protein Data Bank:2CMD;Protein Data Bank:2PWZ;Protein Data Bank:3HHP;Protein Data Bank:5KKA"
"beta;-D-fructose 2,6-bisphosphate","SmallMoleculeReference",NA,"ChEBI:CHEBI:58579;ChemSpider:19975981;EcoCyc:CPD-535;HMDB:HMDB01047;KEGG LIGAND:C00665;MetaboLights:MTBLC58579;PubChem-compound:21117974",NA
"carbon dioxide","SmallMoleculeReference",NA,"CAS:124-38-9;ChEBI:CHEBI:16526;ChemSpider:274;EcoCyc:CARBON-DIOXIDE;HMDB:HMDB01967;IAF1260:co2;KEGG LIGAND:C00011;MetaboLights:MTBLC16526;PubChem-compound:280;UMBBD Compound:c0131",NA
"fumaric acid","SmallMoleculeReference",NA,"CAS:110-17-8;ChEBI:CHEBI:29806;ChemSpider:4573886;DrugBank:DB01677;EcoCyc:FUM;HMDB:HMDB00134;IAF1260:fum;KEGG LIGAND:C00122;KNApSAcK:C00001183;MetaboLights:MTBLC29806;PubChem-compound:5460307;RefMet:Fumaric acid",NA
"ethanedioic acid","SmallMoleculeReference",NA,"CAS:144-62-7;ChEBI:CHEBI:30623;ChemSpider:64235;DrugBank:DB02737;EcoCyc:OXALATE;HMDB:HMDB02329;KEGG LIGAND:C00209;MetaboLights:MTBLC30623;PubChem-compound:71081;RefMet:Oxalic acid",NA
"L-dithiothreitol","SmallMoleculeReference",NA,"CAS:3483-12-3;ChEBI:CHEBI:42106;ChemSpider:388336;EcoCyc:DITHIOTHREITOL;HMDB:HMDB13593;KEGG LIGAND:C00265;MetaboLights:MTBLC42106;PubChem-compound:439196;Wikipedia:Dithiothreitol",NA
"tetrahydro-TPP","SmallMoleculeReference",NA,"EcoCyc:CPD0-1354;PubChem-compound:25201338",NA
"UQH2","SmallMoleculeReference","UQH2","CAS:56275-39-9;ChEBI:CHEBI:17976;EcoCyc:Ubiquinols;KEGG LIGAND:C00390",NA
"P37689","ProteinReference","GpmM","Database of Interacting Proteins:DIP-12425N;EcoCyc:PGMI-MONOMER;EcoliWiki:b3612;MODBASE:P37689;NCBI Reference Sequences Database:NP_418069;Pride:P37689;Protein Model Portal:P37689;Protein Ontology:PRO_000022831;SWISS-MODEL:P37689;Swiss-Model:P37689;UniProt:P37689","InterPro:IPR005995;InterPro:IPR006124;InterPro:IPR011258;InterPro:IPR017849;InterPro:IPR017850;Pfam:PF01676;Pfam:PF06415"
"P37330","ProteinReference","GlcB","Database of Interacting Proteins:DIP-9761N;EcoCyc:MALSYNG-MONOMER;EcoliWiki:b2976;MODBASE:P37330;Mint:MINT-1248166;NCBI Reference Sequences Database:NP_417450;Pride:P37330;Protein Model Portal:P37330;Protein Ontology:PRO_000022772;SWISS-MODEL:P37330;UniProt:P37330","InterPro:IPR001465;InterPro:IPR006253;InterPro:IPR011076;Panther:PTHR21631:SF1;Pfam:PF01274;Protein Data Bank:1D8C;Protein Data Bank:1P7T;Protein Data Bank:1Y8B;Protein Data Bank:2JQX"
"carbathiin","SmallMoleculeReference",NA,"ChEBI:CHEBI:3405;ChemSpider:20027;DrugBank:DB04657;EcoCyc:CPD0-1366;KEGG LIGAND:C11255;PubChem-compound:21307",NA
"tungstate","SmallMoleculeReference",NA,"CAS:7783-03-1;ChEBI:CHEBI:46502;ChemSpider:437463;EcoCyc:TUNGSTATE;IAF1260:tungs;PubChem-compound:24465",NA
"nicotinamide adenine dinucleotide reduced","SmallMoleculeReference",NA,"CAS:58-68-4;ChEBI:CHEBI:57945;ChemSpider:10239197;EcoCyc:NADH;HMDB:HMDB01487;IAF1260:nadh;KEGG LIGAND:C00004;MetaboLights:MTBLC57945;PubChem-compound:21604869;RefMet:NADH",NA
"P21437","ProteinReference","YggF","EcoCyc:EG11245-MONOMER;EcoliWiki:b2930;MODBASE:P21437;NCBI Reference Sequences Database:NP_417405;Pride:P21437;Protein Model Portal:P21437;SWISS-MODEL:P21437;Swiss-Model:P21437;UniProt:P21437","InterPro:IPR004464;Panther:PTHR30447:SF1;Pfam:PF03320"
"acetyl coenzyme-A","SmallMoleculeReference",NA,"CAS:72-89-9;ChEBI:CHEBI:57288;EcoCyc:ACETYL-COA;HMDB:HMDB01206;IAF1260:accoa;KEGG LIGAND:C00024;KNApSAcK:C00007259;MetaboLights:MTBLC57288;PubChem-compound:45266541;RefMet:Acetyl-CoA;UMBBD Compound:c0031",NA
"phosphoenolpyruvate","SmallMoleculeReference",NA,"CAS:138-08-9;ChEBI:CHEBI:58702;ChemSpider:2907208;EcoCyc:PHOSPHO-ENOL-PYRUVATE;HMDB:HMDB00263;IAF1260:pep;KEGG LIGAND:C00074;PubChem-compound:3674425;RefMet:Phosphoenolpyruvic acid",NA
"oxalomalate","SmallMoleculeReference",NA,"CAS:89304-26-7;ChEBI:CHEBI:15593;ChemSpider:4573565;EcoCyc:CPD-628;KEGG LIGAND:C01990;PubChem-compound:5459790;RefMet:3-oxalomalic acid",NA
"P0ABH7","ProteinReference","GltA","Database of Interacting Proteins:DIP-36204N;EcoCyc:CITSYN-MONOMER;EcoliWiki:b0720;MODBASE:P0ABH7;Mint:MINT-1249502;NCBI Reference Sequences Database:NP_415248;Pride:P0ABH7;Protein Model Portal:P0ABH7;Protein Ontology:PRO_000022803;SWISS-MODEL:P0ABH7;UniProt:P0ABH7","InterPro:IPR002020;InterPro:IPR010953;InterPro:IPR016142;InterPro:IPR016143;InterPro:IPR019810;InterPro:IPR024176;Panther:PTHR11739;Pfam:PF00285;Prints:PR00143;Prosite:PS00480;Protein Data Bank:1NXE;Protein Data Bank:1NXG;Protein Data Bank:1OWB;Protein Data Bank:1OWC;Protein Data Bank:4G6B;Protein Data Bank:4JAD;Protein Data Bank:4JAE;Protein Data Bank:4JAF;Protein Data Bank:4JAG"
"P00634","ProteinReference","PhoA","Database of Interacting Proteins:DIP-10496N;EcoCyc:ALKAPHOSPHA-MONOMER;EcoliWiki:b0383;MODBASE:P00634;Mint:MINT-1283619;NCBI Reference Sequences Database:NP_414917;Pride:P00634;Protein Model Portal:P00634;Protein Ontology:PRO_000023540;SWISS-MODEL:P00634;UniProt:P00634","InterPro:IPR001952;InterPro:IPR017849;InterPro:IPR017850;InterPro:IPR018299;Panther:PTHR11596;Pfam:PF00245;Prints:PR00113;Prosite:PS00123;Protein Data Bank:1AJA;Protein Data Bank:1AJB;Protein Data Bank:1AJC;Protein Data Bank:1AJD;Protein Data Bank:1ALH;Protein Data Bank:1ALI;Protein Data Bank:1ALJ;Protein Data Bank:1ALK;Protein Data Bank:1ANI;Protein Data Bank:1ANJ;Protein Data Bank:1B8J;Protein Data Bank:1ED8;Protein Data Bank:1ED9;Protein Data Bank:1ELX;Protein Data Bank:1ELY;Protein Data Bank:1ELZ;Protein Data Bank:1EW8;Protein Data Bank:1EW9;Protein Data Bank:1HJK;Protein Data Bank:1HQA;Protein Data Bank:1KH4;Protein Data Bank:1KH5;Protein Data Bank:1KH7;Protein Data Bank:1KH9;Protein Data Bank:1KHJ;Protein Data Bank:1KHK;Protein Data Bank:1KHL;Protein Data Bank:1KHN;Protein Data Bank:1URA;Protein Data Bank:1URB;Protein Data Bank:1Y6V;Protein Data Bank:1Y7A;Protein Data Bank:2ANH;Protein Data Bank:2G9Y;Protein Data Bank:2GA3;Protein Data Bank:2MLX;Protein Data Bank:2MLY;Protein Data Bank:2MLZ;Protein Data Bank:3BDF;Protein Data Bank:3BDG;Protein Data Bank:3BDH;Protein Data Bank:3CMR;Protein Data Bank:3DPC;Protein Data Bank:3DYC;Protein Data Bank:3TG0;Protein Data Bank:4KM4;Protein Data Bank:4YR1;Protein Data Bank:5C66;Protein Data Bank:5GAD;Protein Data Bank:5GAF;Protein Data Bank:5GAG;Protein Data Bank:5GAH;Protein Data Bank:5JTL;Protein Data Bank:5JTM;Protein Data Bank:5JTN;Protein Data Bank:5JTO;Protein Data Bank:5JTP;Smart:SM00098"
"P25516","ProteinReference","AcnA","Database of Interacting Proteins:DIP-9043N;EcoCyc:ACONITASE-MONOMER;EcoliWiki:b1276;MODBASE:P25516;Mint:MINT-1249275;NCBI Reference Sequences Database:NP_415792;Pride:P25516;Protein Model Portal:P25516;Protein Ontology:PRO_000022042;SWISS-MODEL:P25516;UniProt:P25516","InterPro:IPR000573;InterPro:IPR001030;InterPro:IPR006249;InterPro:IPR015928;InterPro:IPR015931;InterPro:IPR015932;InterPro:IPR018136;Panther:PTHR11670;Pfam:PF00330;Pfam:PF00694;Prints:PR00415;Prosite:PS00450;Prosite:PS01244"
"P08997","ProteinReference","AceB","EcoCyc:MALATE-SYNTHASE;EcoliWiki:b4014;MODBASE:P08997;NCBI Reference Sequences Database:NP_418438;Pride:P08997;Protein Model Portal:P08997;Protein Ontology:PRO_000022037;SWISS-MODEL:P08997;UniProt:P08997","InterPro:IPR001465;InterPro:IPR006252;InterPro:IPR011076;InterPro:IPR019830;Panther:PTHR42902;Pfam:PF01274;Prosite:PS00510;Protein Data Bank:3CUZ;Protein Data Bank:3CV1;Protein Data Bank:3CV2"
"1-(3-sn-phosphatidyl)-sn-glycerol 3-phosphate","SmallMoleculeReference",NA,"EcoCyc:L-1-PHOSPHATIDYL-GLYCEROL-P;IAF1260:pgp120;IAF1260:pgp140;IAF1260:pgp141;IAF1260:pgp181",NA
"asolectin","SmallMoleculeReference",NA,"EcoCyc:ASOLECTIN",NA
